,Date,Reporting_District_ID,Arrest_Count,Call_Count
47126,2017-09-05,923,1,12.0
47127,2017-09-05,926,1,2.0
47128,2017-09-05,935,2,1.0
47129,2017-09-05,941,1,10.0
47130,2017-09-05,963,2,7.0
47131,2017-09-05,998,1,1.0
47132,2017-09-05,1004,2,4.0
47133,2017-09-05,1005,2,3.0
47134,2017-09-05,1015,1,9.0
47135,2017-09-05,1017,1,5.0
47136,2017-09-05,1027,1,1.0
47137,2017-09-05,1063,1,7.0
47138,2017-09-05,1067,1,4.0
47139,2017-09-05,1068,2,
47140,2017-09-05,1102,1,1.0
47141,2017-09-05,1113,3,4.0
47142,2017-09-05,1124,3,7.0
47143,2017-09-05,1126,1,2.0
47144,2017-09-05,1138,1,
47145,2017-09-05,1149,1,2.0
47146,2017-09-05,1162,1,3.0
47147,2017-09-05,1169,1,1.0
47148,2017-09-05,1177,3,10.0
47149,2017-09-05,1189,1,2.0
47150,2017-09-05,1232,1,5.0
47151,2017-09-05,1239,2,5.0
47152,2017-09-05,1245,1,10.0
47153,2017-09-05,1249,2,4.0
47154,2017-09-05,1256,1,7.0
47155,2017-09-05,1257,2,4.0
47156,2017-09-05,1258,4,9.0
47157,2017-09-05,1259,1,10.0
47158,2017-09-05,1266,1,4.0
47159,2017-09-05,1309,1,11.0
47160,2017-09-05,1313,1,5.0
47161,2017-09-05,1317,1,8.0
47162,2017-09-05,1327,1,
47163,2017-09-05,1345,1,4.0
47164,2017-09-05,1346,1,2.0
47165,2017-09-05,1354,1,1.0
47166,2017-09-05,1361,1,3.0
47167,2017-09-05,1375,1,3.0
47168,2017-09-05,1377,1,7.0
47169,2017-09-05,1412,1,9.0
47170,2017-09-05,1413,1,3.0
47171,2017-09-05,1414,1,3.0
47172,2017-09-05,1431,5,9.0
47173,2017-09-05,1444,1,1.0
47174,2017-09-05,1458,1,1.0
47175,2017-09-05,1462,1,
47176,2017-09-05,1489,2,4.0
47177,2017-09-05,1494,3,5.0
47178,2017-09-05,1519,1,2.0
47179,2017-09-05,1521,1,3.0
47180,2017-09-05,1539,1,4.0
47181,2017-09-05,1547,1,1.0
47182,2017-09-05,1565,1,1.0
47183,2017-09-05,1585,1,6.0
47184,2017-09-05,1611,1,4.0
47185,2017-09-05,1612,1,8.0
47186,2017-09-05,1651,1,5.0
47187,2017-09-05,1661,2,1.0
47188,2017-09-05,1714,4,1.0
47189,2017-09-05,1723,1,4.0
47190,2017-09-05,1745,1,7.0
47191,2017-09-05,1751,1,5.0
47192,2017-09-05,1768,1,1.0
47193,2017-09-05,1788,2,3.0
47194,2017-09-05,1794,1,
47195,2017-09-05,1802,1,12.0
47196,2017-09-05,1821,1,8.0
47197,2017-09-05,1824,1,14.0
47198,2017-09-05,1842,2,6.0
47199,2017-09-05,1846,1,3.0
47200,2017-09-05,1849,1,5.0
47201,2017-09-05,1864,2,3.0
47202,2017-09-05,1902,1,2.0
47203,2017-09-05,1918,1,5.0
47204,2017-09-05,1959,1,1.0
47205,2017-09-05,1961,1,3.0
47206,2017-09-05,1969,1,5.0
47207,2017-09-05,1985,4,7.0
47208,2017-09-05,1987,1,2.0
47209,2017-09-05,1988,3,7.0
47210,2017-09-05,2024,1,6.0
47211,2017-09-05,2027,1,7.0
47212,2017-09-05,2033,1,3.0
47213,2017-09-05,2034,1,6.0
47214,2017-09-05,2107,1,5.0
47215,2017-09-05,2118,1,2.0
47216,2017-09-05,2126,1,2.0
47217,2017-09-05,2134,1,2.0
47218,2017-09-05,2136,2,8.0
47219,2017-09-05,2139,1,7.0
47220,2017-09-05,2146,1,2.0
47221,2017-09-05,2149,1,4.0
47222,2017-09-05,2157,2,4.0
47223,2017-09-05,2187,1,5.0
47224,2017-09-06,105,2,4.0
47225,2017-09-06,111,2,13.0
47226,2017-09-06,112,1,
47227,2017-09-06,119,1,4.0
47228,2017-09-06,124,1,7.0
47229,2017-09-06,127,2,2.0
47230,2017-09-06,138,2,5.0
47231,2017-09-06,142,1,1.0
47232,2017-09-06,143,2,5.0
47233,2017-09-06,147,1,7.0
47234,2017-09-06,148,5,5.0
47235,2017-09-06,152,2,3.0
47236,2017-09-06,154,1,2.0
47237,2017-09-06,155,2,1.0
47238,2017-09-06,156,2,3.0
47239,2017-09-06,157,3,5.0
47240,2017-09-06,158,2,2.0
47241,2017-09-06,161,1,1.0
47242,2017-09-06,162,1,14.0
47243,2017-09-06,171,1,2.0
47244,2017-09-06,176,2,1.0
47245,2017-09-06,182,1,7.0
47246,2017-09-06,185,1,7.0
47247,2017-09-06,192,2,13.0
47248,2017-09-06,195,1,7.0
47249,2017-09-06,201,5,1.0
47250,2017-09-06,202,1,4.0
47251,2017-09-06,205,1,4.0
47252,2017-09-06,212,1,7.0
47253,2017-09-06,235,2,6.0
47254,2017-09-06,241,2,1.0
47255,2017-09-06,245,18,7.0
47256,2017-09-06,246,2,4.0
47257,2017-09-06,249,1,3.0
47258,2017-09-06,251,2,5.0
47259,2017-09-06,265,1,6.0
47260,2017-09-06,266,1,2.0
47261,2017-09-06,269,1,9.0
47262,2017-09-06,275,2,5.0
47263,2017-09-06,316,1,1.0
47264,2017-09-06,317,3,1.0
47265,2017-09-06,318,2,1.0
47266,2017-09-06,319,1,4.0
47267,2017-09-06,325,2,1.0
47268,2017-09-06,328,2,5.0
47269,2017-09-06,333,1,3.0
47270,2017-09-06,334,2,5.0
47271,2017-09-06,337,1,6.0
47272,2017-09-06,338,1,2.0
47273,2017-09-06,361,2,8.0
47274,2017-09-06,375,3,11.0
47275,2017-09-06,379,1,2.0
47276,2017-09-06,396,2,10.0
47277,2017-09-06,397,1,9.0
47278,2017-09-06,443,1,2.0
47279,2017-09-06,461,1,2.0
47280,2017-09-06,463,1,3.0
47281,2017-09-06,464,1,5.0
47282,2017-09-06,478,1,5.0
47283,2017-09-06,489,1,
47284,2017-09-06,501,1,5.0
47285,2017-09-06,525,2,3.0
47286,2017-09-06,529,2,2.0
47287,2017-09-06,531,1,3.0
47288,2017-09-06,532,1,2.0
47289,2017-09-06,541,1,2.0
47290,2017-09-06,557,1,9.0
47291,2017-09-06,563,1,7.0
47292,2017-09-06,566,1,7.0
47293,2017-09-06,583,3,2.0
47294,2017-09-06,632,1,3.0
47295,2017-09-06,636,5,12.0
47296,2017-09-06,642,1,
47297,2017-09-06,643,1,2.0
47298,2017-09-06,644,2,6.0
47299,2017-09-06,645,1,10.0
47300,2017-09-06,646,5,17.0
47301,2017-09-06,647,4,6.0
47302,2017-09-06,648,2,3.0
47303,2017-09-06,656,2,7.0
47304,2017-09-06,659,1,3.0
47305,2017-09-06,666,12,15.0
47306,2017-09-06,679,1,
47307,2017-09-06,702,1,4.0
47308,2017-09-06,723,1,4.0
47309,2017-09-06,758,1,4.0
47310,2017-09-06,782,1,10.0
47311,2017-09-06,809,1,2.0
47312,2017-09-06,817,1,1.0
47313,2017-09-06,833,1,2.0
47314,2017-09-06,842,1,2.0
47315,2017-09-06,859,1,5.0
47316,2017-09-06,882,1,4.0
47317,2017-09-06,883,2,2.0
47318,2017-09-06,884,1,8.0
47319,2017-09-06,893,2,4.0
47320,2017-09-06,897,4,1.0
47321,2017-09-06,901,1,3.0
47322,2017-09-06,914,2,9.0
47323,2017-09-06,915,1,6.0
47324,2017-09-06,923,1,5.0
47325,2017-09-06,926,1,4.0
47326,2017-09-06,932,1,5.0
47327,2017-09-06,935,5,4.0
47328,2017-09-06,938,1,1.0
47329,2017-09-06,952,2,5.0
47330,2017-09-06,969,1,2.0
47331,2017-09-06,1005,1,
47332,2017-09-06,1008,1,1.0
47333,2017-09-06,1015,1,8.0
47334,2017-09-06,1023,2,2.0
47335,2017-09-06,1025,1,7.0
47336,2017-09-06,1029,1,7.0
47337,2017-09-06,1034,1,3.0
47338,2017-09-06,1061,1,5.0
47339,2017-09-06,1063,2,5.0
47340,2017-09-06,1078,1,3.0
47341,2017-09-06,1102,1,2.0
47342,2017-09-06,1107,1,3.0
47343,2017-09-06,1125,1,3.0
47344,2017-09-06,1137,1,2.0
47345,2017-09-06,1151,2,7.0
47346,2017-09-06,1177,1,4.0
47347,2017-09-06,1203,1,7.0
47348,2017-09-06,1208,1,3.0
47349,2017-09-06,1218,1,6.0
47350,2017-09-06,1233,1,7.0
47351,2017-09-06,1243,2,7.0
47352,2017-09-06,1245,1,8.0
47353,2017-09-06,1249,3,8.0
47354,2017-09-06,1256,2,12.0
47355,2017-09-06,1258,2,11.0
47356,2017-09-06,1259,1,5.0
47357,2017-09-06,1266,2,9.0
47358,2017-09-06,1307,1,6.0
47359,2017-09-06,1313,1,8.0
47360,2017-09-06,1341,1,2.0
47361,2017-09-06,1345,1,4.0
47362,2017-09-06,1351,1,2.0
47363,2017-09-06,1362,1,1.0
47364,2017-09-06,1373,1,4.0
47365,2017-09-06,1385,2,6.0
47366,2017-09-06,1412,3,16.0
47367,2017-09-06,1413,1,10.0
47368,2017-09-06,1415,1,5.0
47369,2017-09-06,1427,1,
47370,2017-09-06,1458,1,2.0
47371,2017-09-06,1468,1,
47372,2017-09-06,1487,1,3.0
47373,2017-09-06,1491,1,
47374,2017-09-06,1494,3,
47375,2017-09-06,1503,2,3.0
47376,2017-09-06,1514,1,4.0
47377,2017-09-06,1515,1,1.0
47378,2017-09-06,1531,1,4.0
47379,2017-09-06,1545,4,4.0
47380,2017-09-06,1548,1,5.0
47381,2017-09-06,1555,1,9.0
47382,2017-09-06,1583,5,2.0
47383,2017-09-06,1602,1,6.0
47384,2017-09-06,1611,1,1.0
47385,2017-09-06,1612,1,10.0
47386,2017-09-06,1641,4,1.0
47387,2017-09-06,1663,1,5.0
47388,2017-09-06,1681,1,1.0
47389,2017-09-06,1684,1,8.0
47390,2017-09-06,1695,1,4.0
47391,2017-09-06,1713,1,1.0
47392,2017-09-06,1714,4,1.0
47393,2017-09-06,1745,1,7.0
47394,2017-09-06,1771,1,2.0
47395,2017-09-06,1781,1,6.0
47396,2017-09-06,1783,1,3.0
47397,2017-09-06,1801,1,9.0
47398,2017-09-06,1803,1,2.0
47399,2017-09-06,1832,1,5.0
47400,2017-09-06,1834,4,3.0
47401,2017-09-06,1839,1,4.0
47402,2017-09-06,1841,2,5.0
47403,2017-09-06,1844,3,6.0
47404,2017-09-06,1862,1,7.0
47405,2017-09-06,1891,1,2.0
47406,2017-09-06,1907,1,
47407,2017-09-06,1909,1,3.0
47408,2017-09-06,1911,1,2.0
47409,2017-09-06,1925,1,3.0
47410,2017-09-06,1958,1,4.0
47411,2017-09-06,1964,1,1.0
47412,2017-09-06,1971,4,1.0
47413,2017-09-06,1981,1,2.0
47414,2017-09-06,1982,4,7.0
47415,2017-09-06,1983,2,7.0
47416,2017-09-06,1987,1,7.0
47417,2017-09-06,2004,1,1.0
47418,2017-09-06,2011,1,1.0
47419,2017-09-06,2017,1,3.0
47420,2017-09-06,2021,2,1.0
47421,2017-09-06,2026,1,5.0
47422,2017-09-06,2036,1,2.0
47423,2017-09-06,2045,1,1.0
47424,2017-09-06,2053,2,4.0
47425,2017-09-06,2069,1,2.0
47426,2017-09-06,2071,1,2.0
47427,2017-09-06,2073,1,1.0
47428,2017-09-06,2076,1,
47429,2017-09-06,2079,2,3.0
47430,2017-09-06,2088,1,1.0
47431,2017-09-06,2118,1,1.0
47432,2017-09-06,2133,1,5.0
47433,2017-09-06,2134,1,3.0
47434,2017-09-06,2158,1,2.0
47435,2017-09-07,111,1,13.0
47436,2017-09-07,119,2,3.0
47437,2017-09-07,135,1,2.0
47438,2017-09-07,143,2,2.0
47439,2017-09-07,147,1,8.0
47440,2017-09-07,148,4,2.0
47441,2017-09-07,152,1,5.0
47442,2017-09-07,155,1,1.0
47443,2017-09-07,156,2,6.0
47444,2017-09-07,157,1,6.0
47445,2017-09-07,158,3,7.0
47446,2017-09-07,159,1,4.0
47447,2017-09-07,162,2,17.0
47448,2017-09-07,165,1,5.0
47449,2017-09-07,166,2,7.0
47450,2017-09-07,182,1,7.0
47451,2017-09-07,185,1,5.0
47452,2017-09-07,192,1,9.0
47453,2017-09-07,201,3,8.0
47454,2017-09-07,217,1,2.0
47455,2017-09-07,238,1,6.0
47456,2017-09-07,245,10,15.0
47457,2017-09-07,265,2,9.0
47458,2017-09-07,291,1,2.0
47459,2017-09-07,292,1,2.0
47460,2017-09-07,299,1,6.0
47461,2017-09-07,312,1,3.0
47462,2017-09-07,318,2,3.0
47463,2017-09-07,325,1,1.0
47464,2017-09-07,331,1,5.0
47465,2017-09-07,334,4,7.0
47466,2017-09-07,354,1,3.0
47467,2017-09-07,356,1,4.0
47468,2017-09-07,362,1,11.0
47469,2017-09-07,363,1,11.0
47470,2017-09-07,374,1,4.0
47471,2017-09-07,395,2,4.0
47472,2017-09-07,396,5,3.0
47473,2017-09-07,411,1,1.0
47474,2017-09-07,423,1,4.0
47475,2017-09-07,455,1,5.0
47476,2017-09-07,463,1,1.0
47477,2017-09-07,467,1,11.0
47478,2017-09-07,505,2,1.0
47479,2017-09-07,511,1,3.0
47480,2017-09-07,514,2,6.0
47481,2017-09-07,515,1,3.0
47482,2017-09-07,519,13,1.0
47483,2017-09-07,528,1,2.0
47484,2017-09-07,529,2,4.0
47485,2017-09-07,531,1,1.0
47486,2017-09-07,555,1,2.0
47487,2017-09-07,563,2,7.0
47488,2017-09-07,564,1,2.0
47489,2017-09-07,581,2,2.0
47490,2017-09-07,626,2,5.0
47491,2017-09-07,636,3,8.0
47492,2017-09-07,637,1,1.0
47493,2017-09-07,643,1,6.0
47494,2017-09-07,645,3,17.0
47495,2017-09-07,646,16,18.0
47496,2017-09-07,656,1,7.0
47497,2017-09-07,663,6,10.0
47498,2017-09-07,666,13,18.0
47499,2017-09-07,676,1,4.0
47500,2017-09-07,701,1,9.0
47501,2017-09-07,711,1,5.0
47502,2017-09-07,725,1,4.0
47503,2017-09-07,758,1,1.0
47504,2017-09-07,765,2,10.0
47505,2017-09-07,778,1,1.0
47506,2017-09-07,782,2,7.0
47507,2017-09-07,784,2,5.0
47508,2017-09-07,785,1,3.0
47509,2017-09-07,829,1,5.0
47510,2017-09-07,831,1,
47511,2017-09-07,841,1,1.0
47512,2017-09-07,853,2,7.0
47513,2017-09-07,884,1,3.0
47514,2017-09-07,892,3,2.0
47515,2017-09-07,893,2,7.0
47516,2017-09-07,898,1,2.0
47517,2017-09-07,901,2,7.0
47518,2017-09-07,911,2,6.0
47519,2017-09-07,914,2,13.0
47520,2017-09-07,915,6,6.0
47521,2017-09-07,933,2,2.0
47522,2017-09-07,935,5,7.0
47523,2017-09-07,941,2,15.0
47524,2017-09-07,943,1,4.0
47525,2017-09-07,964,1,9.0
47526,2017-09-07,985,3,2.0
47527,2017-09-07,989,1,6.0
47528,2017-09-07,1008,1,5.0
47529,2017-09-07,1018,1,7.0
47530,2017-09-07,1023,1,2.0
47531,2017-09-07,1024,1,3.0
47532,2017-09-07,1035,1,3.0
47533,2017-09-07,1045,1,5.0
47534,2017-09-07,1116,1,3.0
47535,2017-09-07,1124,2,4.0
47536,2017-09-07,1145,1,4.0
47537,2017-09-07,1149,1,5.0
47538,2017-09-07,1183,1,7.0
47539,2017-09-07,1184,1,2.0
47540,2017-09-07,1203,1,10.0
47541,2017-09-07,1207,2,4.0
47542,2017-09-07,1213,1,11.0
47543,2017-09-07,1215,1,3.0
47544,2017-09-07,1243,1,6.0
47545,2017-09-07,1251,1,3.0
47546,2017-09-07,1255,3,9.0
47547,2017-09-07,1258,2,5.0
47548,2017-09-07,1259,1,3.0
47549,2017-09-07,1263,1,2.0
47550,2017-09-07,1266,1,5.0
47551,2017-09-07,1303,1,6.0
47552,2017-09-07,1307,2,4.0
47553,2017-09-07,1331,1,6.0
47554,2017-09-07,1341,1,7.0
47555,2017-09-07,1362,1,5.0
47556,2017-09-07,1363,2,4.0
47557,2017-09-07,1371,1,6.0
47558,2017-09-07,1391,3,9.0
47559,2017-09-07,1395,2,5.0
47560,2017-09-07,1402,1,
47561,2017-09-07,1407,1,3.0
47562,2017-09-07,1412,3,7.0
47563,2017-09-07,1413,1,7.0
47564,2017-09-07,1415,1,6.0
47565,2017-09-07,1431,2,15.0
47566,2017-09-07,1443,1,6.0
47567,2017-09-07,1456,1,1.0
47568,2017-09-07,1457,1,4.0
47569,2017-09-07,1489,1,1.0
47570,2017-09-07,1503,4,4.0
47571,2017-09-07,1505,1,2.0
47572,2017-09-07,1513,2,4.0
47573,2017-09-07,1548,1,13.0
47574,2017-09-07,1549,1,5.0
47575,2017-09-07,1599,1,1.0
47576,2017-09-07,1601,1,2.0
47577,2017-09-07,1605,2,4.0
47578,2017-09-07,1613,1,1.0
47579,2017-09-07,1617,1,
47580,2017-09-07,1641,1,3.0
47581,2017-09-07,1643,1,3.0
47582,2017-09-07,1651,1,3.0
47583,2017-09-07,1653,1,1.0
47584,2017-09-07,1656,1,5.0
47585,2017-09-07,1681,1,6.0
47586,2017-09-07,1708,1,1.0
47587,2017-09-07,1712,1,1.0
47588,2017-09-07,1723,5,4.0
47589,2017-09-07,1752,2,2.0
47590,2017-09-07,1763,1,
47591,2017-09-07,1764,1,2.0
47592,2017-09-07,1778,1,
47593,2017-09-07,1788,1,1.0
47594,2017-09-07,1801,1,4.0
47595,2017-09-07,1823,1,9.0
47596,2017-09-07,1831,1,4.0
47597,2017-09-07,1835,1,
47598,2017-09-07,1841,1,8.0
47599,2017-09-07,1844,1,11.0
47600,2017-09-07,1846,1,4.0
47601,2017-09-07,1862,1,7.0
47602,2017-09-07,1871,1,2.0
47603,2017-09-07,1906,1,1.0
47604,2017-09-07,1943,1,3.0
47605,2017-09-07,1952,1,1.0
47606,2017-09-07,1958,1,3.0
47607,2017-09-07,1961,1,
47608,2017-09-07,1966,1,1.0
47609,2017-09-07,1981,2,8.0
47610,2017-09-07,1982,5,4.0
47611,2017-09-07,1984,7,2.0
47612,2017-09-07,1985,1,5.0
47613,2017-09-07,1998,1,1.0
47614,2017-09-07,2015,1,3.0
47615,2017-09-07,2023,1,5.0
47616,2017-09-07,2033,1,13.0
47617,2017-09-07,2038,1,7.0
47618,2017-09-07,2044,1,2.0
47619,2017-09-07,2062,1,7.0
47620,2017-09-07,2073,1,2.0
47621,2017-09-07,2081,5,
47622,2017-09-07,2088,1,5.0
47623,2017-09-07,2097,1,1.0
47624,2017-09-07,2107,1,3.0
47625,2017-09-07,2115,1,2.0
47626,2017-09-07,2137,3,6.0
47627,2017-09-07,2144,1,1.0
47628,2017-09-07,2147,1,3.0
47629,2017-09-07,2158,1,3.0
47630,2017-09-07,2175,1,2.0
47631,2017-09-07,2187,3,12.0
47632,2017-09-08,101,1,
47633,2017-09-08,111,1,8.0
47634,2017-09-08,119,1,7.0
47635,2017-09-08,122,1,1.0
47636,2017-09-08,127,1,
47637,2017-09-08,129,1,
47638,2017-09-08,143,1,4.0
47639,2017-09-08,147,3,6.0
47640,2017-09-08,152,1,8.0
47641,2017-09-08,153,2,5.0
47642,2017-09-08,156,1,13.0
47643,2017-09-08,157,4,11.0
47644,2017-09-08,158,6,13.0
47645,2017-09-08,159,1,5.0
47646,2017-09-08,161,1,
47647,2017-09-08,166,1,4.0
47648,2017-09-08,181,1,2.0
47649,2017-09-08,182,1,6.0
47650,2017-09-08,185,2,7.0
47651,2017-09-08,233,1,3.0
47652,2017-09-08,236,1,4.0
47653,2017-09-08,237,1,6.0
47654,2017-09-08,238,1,1.0
47655,2017-09-08,241,1,2.0
47656,2017-09-08,248,1,3.0
47657,2017-09-08,257,1,3.0
47658,2017-09-08,265,1,3.0
47659,2017-09-08,289,2,3.0
47660,2017-09-08,315,2,5.0
47661,2017-09-08,317,3,7.0
47662,2017-09-08,318,3,3.0
47663,2017-09-08,326,4,3.0
47664,2017-09-08,335,1,2.0
47665,2017-09-08,336,1,
47666,2017-09-08,343,1,1.0
47667,2017-09-08,353,1,2.0
47668,2017-09-08,356,1,3.0
47669,2017-09-08,363,2,14.0
47670,2017-09-08,378,1,21.0
47671,2017-09-08,379,1,4.0
47672,2017-09-08,391,1,1.0
47673,2017-09-08,395,2,2.0
47674,2017-09-08,397,3,6.0
47675,2017-09-08,398,1,7.0
47676,2017-09-08,427,1,2.0
47677,2017-09-08,448,1,2.0
47678,2017-09-08,451,1,
47679,2017-09-08,454,1,2.0
47680,2017-09-08,455,2,13.0
47681,2017-09-08,457,2,4.0
47682,2017-09-08,464,2,6.0
47683,2017-09-08,466,1,1.0
47684,2017-09-08,499,2,3.0
47685,2017-09-08,504,1,1.0
47686,2017-09-08,506,1,2.0
47687,2017-09-08,516,4,3.0
47688,2017-09-08,529,1,11.0
47689,2017-09-08,625,1,8.0
47690,2017-09-08,636,14,13.0
47691,2017-09-08,637,1,2.0
47692,2017-09-08,644,4,9.0
47693,2017-09-08,646,2,20.0
47694,2017-09-08,647,1,5.0
47695,2017-09-08,649,1,2.0
47696,2017-09-08,663,2,10.0
47697,2017-09-08,666,1,17.0
47698,2017-09-08,724,1,7.0
47699,2017-09-08,727,1,3.0
47700,2017-09-08,758,1,2.0
47701,2017-09-08,773,1,2.0
47702,2017-09-08,775,2,3.0
47703,2017-09-08,829,1,3.0
47704,2017-09-08,842,1,3.0
47705,2017-09-08,851,4,3.0
47706,2017-09-08,853,3,3.0
47707,2017-09-08,855,1,4.0
47708,2017-09-08,881,2,4.0
47709,2017-09-08,891,5,2.0
47710,2017-09-08,895,1,4.0
47711,2017-09-08,901,3,7.0
47712,2017-09-08,904,2,5.0
47713,2017-09-08,909,1,5.0
47714,2017-09-08,911,10,14.0
47715,2017-09-08,914,1,3.0
47716,2017-09-08,932,1,4.0
47717,2017-09-08,935,1,5.0
47718,2017-09-08,941,1,6.0
47719,2017-09-08,946,1,4.0
47720,2017-09-08,985,1,6.0
47721,2017-09-08,1012,1,1.0
47722,2017-09-08,1018,2,3.0
47723,2017-09-08,1025,1,10.0
47724,2017-09-08,1031,1,2.0
47725,2017-09-08,1063,1,5.0
47726,2017-09-08,1107,1,
47727,2017-09-08,1124,2,4.0
47728,2017-09-08,1137,1,3.0
47729,2017-09-08,1152,2,4.0
47730,2017-09-08,1204,1,4.0
47731,2017-09-08,1205,1,3.0
47732,2017-09-08,1215,1,3.0
47733,2017-09-08,1218,1,7.0
47734,2017-09-08,1233,2,5.0
47735,2017-09-08,1243,1,5.0
47736,2017-09-08,1249,1,5.0
47737,2017-09-08,1252,1,2.0
47738,2017-09-08,1258,1,3.0
47739,2017-09-08,1259,1,11.0
47740,2017-09-08,1269,1,9.0
47741,2017-09-08,1303,2,1.0
47742,2017-09-08,1307,3,4.0
47743,2017-09-08,1322,1,9.0
47744,2017-09-08,1342,1,2.0
47745,2017-09-08,1353,1,1.0
47746,2017-09-08,1361,1,5.0
47747,2017-09-08,1364,1,2.0
47748,2017-09-08,1395,1,2.0
47749,2017-09-08,1401,1,1.0
47750,2017-09-08,1402,1,3.0
47751,2017-09-08,1412,6,17.0
47752,2017-09-08,1415,1,7.0
47753,2017-09-08,1431,3,9.0
47754,2017-09-08,1434,1,2.0
47755,2017-09-08,1452,1,3.0
47756,2017-09-08,1457,2,2.0
47757,2017-09-08,1471,2,
47758,2017-09-08,1488,2,3.0
47759,2017-09-08,1489,1,7.0
47760,2017-09-08,1494,1,2.0
47761,2017-09-08,1503,1,6.0
47762,2017-09-08,1504,3,5.0
47763,2017-09-08,1517,1,4.0
47764,2017-09-08,1545,2,4.0
47765,2017-09-08,1547,3,
47766,2017-09-08,1548,1,10.0
47767,2017-09-08,1555,1,9.0
47768,2017-09-08,1589,1,2.0
47769,2017-09-08,1596,1,2.0
47770,2017-09-08,1599,1,1.0
47771,2017-09-08,1611,1,1.0
47772,2017-09-08,1612,3,6.0
47773,2017-09-08,1621,1,4.0
47774,2017-09-08,1641,1,2.0
47775,2017-09-08,1653,1,5.0
47776,2017-09-08,1654,5,1.0
47777,2017-09-08,1695,1,1.0
47778,2017-09-08,1714,6,2.0
47779,2017-09-08,1721,1,1.0
47780,2017-09-08,1722,1,3.0
47781,2017-09-08,1745,1,5.0
47782,2017-09-08,1747,1,3.0
47783,2017-09-08,1764,1,8.0
47784,2017-09-08,1772,1,3.0
47785,2017-09-08,1794,1,6.0
47786,2017-09-08,1801,1,10.0
47787,2017-09-08,1802,2,9.0
47788,2017-09-08,1821,4,8.0
47789,2017-09-08,1822,1,13.0
47790,2017-09-08,1823,1,8.0
47791,2017-09-08,1824,4,8.0
47792,2017-09-08,1841,2,3.0
47793,2017-09-08,1846,1,6.0
47794,2017-09-08,1901,1,2.0
47795,2017-09-08,1905,1,2.0
47796,2017-09-08,1919,1,1.0
47797,2017-09-08,1961,3,4.0
47798,2017-09-08,1981,1,8.0
47799,2017-09-08,1983,4,6.0
47800,2017-09-08,1984,2,4.0
47801,2017-09-08,1985,2,7.0
47802,2017-09-08,2001,2,4.0
47803,2017-09-08,2014,1,5.0
47804,2017-09-08,2022,1,4.0
47805,2017-09-08,2031,2,4.0
47806,2017-09-08,2033,1,7.0
47807,2017-09-08,2055,1,2.0
47808,2017-09-08,2099,1,1.0
47809,2017-09-08,2114,2,2.0
47810,2017-09-08,2118,1,1.0
47811,2017-09-08,2136,1,4.0
47812,2017-09-08,2139,1,2.0
47813,2017-09-08,2189,2,7.0
47814,2017-09-09,101,6,1.0
47815,2017-09-09,111,3,7.0
47816,2017-09-09,128,1,3.0
47817,2017-09-09,138,2,5.0
47818,2017-09-09,144,1,3.0
47819,2017-09-09,155,1,3.0
47820,2017-09-09,156,3,4.0
47821,2017-09-09,157,2,6.0
47822,2017-09-09,158,10,3.0
47823,2017-09-09,162,1,6.0
47824,2017-09-09,163,2,6.0
47825,2017-09-09,185,1,5.0
47826,2017-09-09,195,1,1.0
47827,2017-09-09,201,1,11.0
47828,2017-09-09,212,2,2.0
47829,2017-09-09,216,1,5.0
47830,2017-09-09,235,1,7.0
47831,2017-09-09,245,1,7.0
47832,2017-09-09,248,1,6.0
47833,2017-09-09,256,3,3.0
47834,2017-09-09,265,5,8.0
47835,2017-09-09,266,5,8.0
47836,2017-09-09,275,1,8.0
47837,2017-09-09,308,1,3.0
47838,2017-09-09,311,1,7.0
47839,2017-09-09,318,5,6.0
47840,2017-09-09,325,1,3.0
47841,2017-09-09,326,2,4.0
47842,2017-09-09,328,5,6.0
47843,2017-09-09,332,1,5.0
47844,2017-09-09,335,1,2.0
47845,2017-09-09,356,1,3.0
47846,2017-09-09,393,1,10.0
47847,2017-09-09,397,1,4.0
47848,2017-09-09,398,1,5.0
47849,2017-09-09,399,1,1.0
47850,2017-09-09,421,1,1.0
47851,2017-09-09,429,1,4.0
47852,2017-09-09,451,1,3.0
47853,2017-09-09,489,1,2.0
47854,2017-09-09,497,2,7.0
47855,2017-09-09,501,1,4.0
47856,2017-09-09,513,2,5.0
47857,2017-09-09,515,1,2.0
47858,2017-09-09,517,1,3.0
47859,2017-09-09,523,1,
47860,2017-09-09,525,1,5.0
47861,2017-09-09,529,1,7.0
47862,2017-09-09,559,2,2.0
47863,2017-09-09,564,1,6.0
47864,2017-09-09,566,1,6.0
47865,2017-09-09,567,1,3.0
47866,2017-09-09,584,1,3.0
47867,2017-09-09,589,1,
47868,2017-09-09,628,1,7.0
47869,2017-09-09,636,7,12.0
47870,2017-09-09,639,1,10.0
47871,2017-09-09,645,1,22.0
47872,2017-09-09,646,5,27.0
47873,2017-09-09,647,3,7.0
47874,2017-09-09,663,1,
47875,2017-09-09,666,1,12.0
47876,2017-09-09,667,1,2.0
47877,2017-09-09,668,1,4.0
47878,2017-09-09,669,1,3.0
47879,2017-09-09,676,1,4.0
47880,2017-09-09,678,1,4.0
47881,2017-09-09,724,1,2.0
47882,2017-09-09,833,1,3.0
47883,2017-09-09,841,2,4.0
47884,2017-09-09,842,3,1.0
47885,2017-09-09,851,1,2.0
