,Reporting_District_ID,Year,Census_Tract_ID,Weighted_Avg_Median_Household_Income_Dollars,Weighted_Avg_Percent_White,Weighted_Avg_Percent_Black_African_American,Weighted_Avg_Percent_American_Indian_Alaska_Native,Weighted_Avg_Percent_Asian,Weighted_Avg_Percent_Native_Hawaiian_Other_Pacific_Islander,Weighted_Avg_Percent_Some_Other_Race,Weighted_Avg_Percent_Two_Or_More_Races,Weighted_Avg_Percent_Hispanic_Latino
4028,1416,2019,"[271400, 271500, 272100, 273100, 702300]",133506.05,70.6,1.23,0.0,10.45,1.23,1.2,4.3,10.98
4029,1416,2020,"[271400, 271500, 272100, 273100, 702300]",135541.34,68.02,1.07,0.0,10.75,0.0,0.99,4.93,14.24
4030,1416,2021,"[271400, 271500, 272100, 273100, 702300]",140909.18,72.96,0.79,0.29,11.02,0.0,1.16,7.1,6.68
4031,1416,2022,"[271400, 271500, 272100, 273100, 702300]",167261.19,72.25,0.01,0.31,11.39,0.0,1.71,7.1,7.23
4032,1424,2017,"[271300, 271400, 271500, 271600, 271902, 702300]",92984.43,63.23,2.1,0.0,13.43,0.0,0.0,4.19,17.05
4033,1424,2018,"[271300, 271400, 271500, 271600, 271902, 702300]",94309.27,62.23,5.3,0.0,13.71,1.21,0.72,2.86,13.97
4034,1424,2019,"[271300, 271400, 271500, 271600, 271902, 702300]",100663.44,66.87,3.29,0.5,13.32,1.12,0.75,3.08,11.07
4035,1424,2020,"[271300, 271400, 271500, 271600, 271902, 702300]",98471.68,67.57,2.49,0.25,17.42,1.13,0.54,1.85,8.75
4036,1424,2021,"[271300, 271400, 271500, 271600, 271902, 702300]",102228.42,63.68,4.56,0.71,14.79,1.09,0.61,4.96,9.6
4037,1424,2022,"[271300, 271400, 271500, 271600, 271902, 702300]",102048.44,64.67,5.31,0.75,16.02,1.26,0.61,4.56,6.81
4038,1425,2017,"[271300, 271500, 271600, 271901, 271902]",82601.36,46.23,6.37,0.4,30.07,0.0,0.0,5.7,11.23
4039,1425,2018,"[271300, 271500, 271600, 271901, 271902]",86530.21,47.88,3.66,0.19,30.29,0.0,0.0,6.3,11.68
4040,1425,2019,"[271300, 271500, 271600, 271901, 271902]",89811.04,45.99,4.11,0.29,29.12,0.0,0.0,6.48,14.01
4041,1425,2020,"[271300, 271500, 271600, 271901, 271902]",95628.05,43.13,4.03,0.38,31.3,0.0,0.0,7.63,13.53
4042,1425,2021,"[271300, 271500, 271600, 271901, 271902]",101272.97,45.57,3.21,0.13,30.84,0.0,0.0,5.22,15.03
4043,1425,2022,"[271300, 271500, 271600, 271901, 271902]",112572.57,40.56,3.25,0.12,35.63,0.0,0.22,6.08,14.14
4044,1426,2017,"[271300, 271600]",82593.75,46.22,6.37,0.4,30.08,0.0,0.0,5.7,11.23
4045,1426,2018,"[271300, 271600]",86525.94,47.86,3.66,0.19,30.3,0.0,0.0,6.3,11.68
4046,1426,2019,"[271300, 271600]",89801.85,45.97,4.11,0.29,29.13,0.0,0.0,6.48,14.01
4047,1426,2020,"[271300, 271600]",95622.28,43.11,4.04,0.38,31.31,0.0,0.0,7.63,13.53
4048,1426,2021,"[271300, 271600]",101272.01,45.56,3.21,0.13,30.85,0.0,0.0,5.22,15.04
4049,1426,2022,"[271300, 271600]",112572.26,40.55,3.25,0.12,35.64,0.0,0.22,6.08,14.14
4050,1427,2017,"[271300, 271600, 271702]",59186.94,31.69,4.17,1.06,43.36,0.59,0.4,3.59,15.14
4051,1427,2018,"[271300, 271600, 271702]",61618.47,34.31,4.41,1.69,39.73,0.56,0.73,4.49,14.08
4052,1427,2019,"[271300, 271600, 271702]",67933.59,35.08,5.11,1.8,36.59,0.0,0.25,3.94,17.23
4053,1427,2020,"[271300, 271600, 271702, 271703]",71087.71,33.22,6.05,2.19,34.86,0.0,0.26,3.7,19.72
4054,1427,2021,"[271300, 271600, 271702, 271703]",75064.47,35.51,5.7,2.62,31.8,0.0,0.28,4.71,19.38
4055,1427,2022,"[271300, 271600, 271702, 271703]",81937.11,34.23,3.87,0.53,29.29,0.0,0.22,8.95,22.91
4056,1428,2017,"[271100, 271702]",85718.38,45.98,2.37,0.14,27.88,0.08,0.87,3.86,18.81
4057,1428,2018,"[271100, 271702]",87900.11,50.08,1.72,0.22,24.05,0.07,0.58,4.51,18.76
4058,1428,2019,"[271100, 271702]",86432.98,50.18,2.51,0.24,24.39,0.0,0.5,3.6,18.59
4059,1428,2020,"[269908, 269909, 271100, 271702, 271703, 271704, 271804]",115169.41,38.34,11.86,0.0,34.09,0.34,0.26,3.73,11.38
4060,1428,2021,"[269908, 269909, 271100, 271702, 271703, 271704, 271804]",120036.71,45.13,4.28,0.0,35.95,0.38,0.58,3.83,9.85
4061,1428,2022,"[269908, 269909, 271100, 271702, 271703, 271704, 271804]",136165.89,49.3,2.23,0.0,32.88,1.07,0.49,5.54,8.5
4062,1431,2017,"[273300, 273600, 273502, 273902]",69382.5,74.83,3.93,0.0,3.56,0.0,0.0,4.87,12.81
4063,1431,2018,"[273300, 273600, 273502, 273902]",83474.73,75.97,5.51,0.62,1.73,0.0,0.0,4.9,11.26
4064,1431,2019,"[273300, 273600, 273502, 273902]",90288.4,76.66,6.08,0.63,2.03,0.0,0.0,3.11,11.49
4065,1431,2020,"[273300, 273600, 273502, 273902]",91526.27,76.42,4.92,0.89,3.65,0.0,0.01,3.47,10.63
4066,1431,2021,"[273300, 273600, 273502, 273902]",94188.64,75.55,5.97,1.58,2.27,0.0,0.02,3.48,11.13
4067,1431,2022,"[273300, 273600, 273502, 273902]",103736.38,75.83,6.67,1.74,2.3,0.0,0.01,6.35,7.09
4068,1432,2017,"[273100, 273200, 273300, 273600, 273700]",120858.85,77.48,4.04,0.0,3.04,0.64,0.34,1.68,12.78
4069,1432,2018,"[273100, 273200, 273300, 273600, 273700]",136334.81,77.86,3.25,0.0,1.91,0.84,0.0,2.23,13.91
4070,1432,2019,"[273100, 273200, 273300, 273600, 273700]",123732.28,79.43,1.78,0.0,1.44,0.0,0.0,2.11,15.24
4071,1432,2020,"[273100, 273200, 273300, 273600, 273700]",135121.49,71.33,2.25,0.0,2.78,0.0,0.54,1.29,21.81
4072,1432,2021,"[273100, 273200, 273300, 273600, 273700]",126760.49,70.17,0.56,0.0,3.66,0.0,0.59,1.4,23.63
4073,1432,2022,"[273100, 273200, 273300, 273600, 273700]",124013.43,70.64,0.54,0.0,6.46,0.0,0.62,2.47,19.28
4074,1433,2017,"[272100, 273100, 273600, 273700]",107603.78,67.07,5.03,0.0,3.25,0.0,0.0,3.34,21.31
4075,1433,2018,"[272100, 273100, 273600, 273700]",91849.0,64.52,5.17,0.0,3.02,0.0,0.0,5.48,21.8
4076,1433,2019,"[272100, 273100, 273600, 273700]",96797.24,62.88,5.34,0.0,3.19,0.0,0.0,5.17,23.41
4077,1433,2020,"[272100, 273100, 273600, 273700]",111129.66,65.74,5.21,0.0,2.45,0.0,0.0,4.97,21.62
4078,1433,2021,"[272100, 273100, 273600, 273700]",116443.42,62.9,5.04,0.0,3.05,0.0,0.0,4.22,24.8
4079,1433,2022,"[272100, 273100, 273600, 273700]",128396.77,65.0,3.29,0.0,2.66,0.0,0.0,3.64,25.41
4080,1434,2017,"[271400, 271500, 271902, 272100, 273100, 273700]",88228.47,59.46,0.44,0.0,7.19,0.41,0.0,6.37,26.12
4081,1434,2018,"[271400, 271500, 271902, 272100, 273100, 273700]",92098.85,58.55,0.71,0.0,6.28,0.43,0.0,5.7,28.33
4082,1434,2019,"[271400, 271500, 271902, 272100, 273100, 273700]",94974.51,58.36,0.92,0.48,5.65,0.42,0.0,5.81,28.36
4083,1434,2020,"[271400, 271500, 271902, 272100, 273100, 273700]",96872.28,58.88,1.03,0.54,6.25,0.42,0.0,4.94,27.94
4084,1434,2021,"[271400, 271500, 271902, 272100, 273100, 273700]",93532.01,57.95,1.06,0.19,6.57,0.29,0.34,4.14,29.46
4085,1434,2022,"[271400, 271500, 271902, 272100, 273100, 273700]",116473.72,64.57,2.47,0.18,5.1,0.34,0.42,6.73,20.19
4086,1435,2017,"[271500, 271600, 271901, 271902]",75915.33,51.11,6.98,0.16,11.66,0.0,0.79,3.09,26.2
4087,1435,2018,"[271500, 271600, 271901, 271902]",76565.68,47.33,5.45,0.0,15.78,0.0,1.39,3.61,26.43
4088,1435,2019,"[271500, 271600, 271901, 271902]",80776.27,42.46,7.36,0.32,13.33,0.0,1.59,3.34,31.6
4089,1435,2020,"[271500, 271600, 271901, 271902]",82275.51,42.77,11.14,0.93,14.33,0.0,2.2,3.25,25.38
4090,1435,2021,"[271500, 271600, 271901, 271902]",87189.23,45.49,10.06,0.68,13.38,0.0,1.94,3.66,24.79
4091,1435,2022,"[271500, 271600, 271901, 271902]",96323.29,49.0,8.46,0.86,10.45,0.0,1.59,3.15,26.49
4092,1436,2017,"[271600, 271901]",86088.47,44.64,11.69,0.0,13.36,0.0,2.21,1.88,26.22
4093,1436,2018,"[271600, 271901]",83442.86,39.29,9.48,0.0,20.13,0.0,2.11,3.16,25.84
4094,1436,2019,"[271600, 271901]",92985.96,39.7,8.5,0.0,18.72,0.0,2.31,2.26,28.51
4095,1436,2020,"[271600, 271901]",96697.29,40.26,17.88,0.0,16.17,0.0,2.02,1.85,21.82
4096,1436,2021,"[271600, 271901]",103834.95,38.86,19.2,0.0,15.3,0.0,1.56,3.07,22.0
4097,1436,2022,"[271600, 271901]",113919.87,41.89,13.28,0.0,13.93,0.0,0.0,2.87,28.03
4098,1437,2017,"[271600, 271702, 271801, 271901]",55053.94,36.16,3.99,0.0,27.95,0.0,0.05,2.05,29.8
4099,1437,2018,"[271600, 271702, 271801, 271901]",55698.6,35.93,4.54,0.0,28.21,0.0,0.05,3.3,27.97
4100,1437,2019,"[271600, 271702, 271801, 271901]",56307.29,34.73,6.43,0.0,27.48,0.29,0.05,2.88,28.13
4101,1437,2020,"[271600, 271702, 271703, 271801, 271804, 271901]",55303.8,37.18,5.77,0.0,25.36,0.28,0.05,4.45,26.91
4102,1437,2021,"[271600, 271702, 271703, 271801, 271804, 271901]",59055.41,41.46,3.51,0.0,19.96,0.52,0.04,4.05,30.45
4103,1437,2022,"[271600, 271702, 271703, 271801, 271804, 271901]",70171.38,40.61,2.33,0.0,17.76,0.48,0.0,5.83,32.99
4104,1438,2017,"[269903, 271801]",56374.42,37.58,5.69,0.0,24.12,0.0,1.46,3.48,27.66
4105,1438,2018,"[269903, 271801]",57790.37,40.25,5.46,0.0,23.5,0.0,1.46,4.22,25.11
4106,1438,2019,"[269903, 271801]",61452.85,35.57,7.76,0.0,24.85,0.12,2.63,5.39,23.69
4107,1438,2020,"[269903, 269909, 271703, 271801, 271803, 271804]",76285.05,48.68,4.12,0.0,13.77,0.0,0.01,5.03,28.39
4108,1438,2021,"[269903, 269909, 271703, 271801, 271803, 271804]",91884.04,43.22,3.96,0.6,17.64,0.0,0.0,4.64,29.93
4109,1438,2022,"[269903, 269909, 271703, 271801, 271803, 271804]",91824.19,46.44,6.02,0.0,16.56,0.01,0.0,5.1,25.87
4110,1441,2017,"[273600, 273800, 274100, 273502, 273902]",112989.58,81.6,2.37,0.0,2.5,0.0,0.43,1.54,11.57
4111,1441,2018,"[273600, 273800, 274100, 273502, 273902]",141025.85,79.38,2.67,0.0,2.58,0.0,0.37,3.65,11.35
4112,1441,2019,"[273600, 273800, 274100, 273502, 273902]",144666.1,78.45,1.85,0.0,3.85,0.0,0.52,4.46,10.87
4113,1441,2020,"[273600, 273800, 274100, 702900, 273502, 273902]",138252.06,70.9,2.81,0.0,6.33,0.01,5.32,4.39,10.23
4114,1441,2021,"[273600, 273800, 274100, 702900, 273502, 273902]",165271.96,70.95,4.2,0.0,6.03,0.41,6.07,5.65,6.67
4115,1441,2022,"[273600, 273800, 274100, 702900, 273502, 273902]",153715.5,65.88,4.01,0.0,7.13,0.52,6.27,7.53,8.67
4116,1443,2017,"[272100, 272202, 273600, 273700, 273800, 274100, 702803, 273902]",95116.21,66.88,7.66,0.37,5.5,0.02,0.25,2.53,16.79
4117,1443,2018,"[272100, 272202, 273600, 273700, 273800, 274100, 702803, 273902]",94048.86,65.95,4.18,0.34,7.32,0.02,0.28,2.11,19.79
4118,1443,2019,"[272100, 272202, 273600, 273700, 273800, 274100, 702803, 273902]",97290.28,62.7,3.41,0.37,7.9,0.0,0.3,3.1,22.21
4119,1443,2020,"[272100, 272202, 273600, 273700, 273800, 274100, 702803, 273902]",85575.04,59.9,3.46,0.37,7.4,0.23,0.02,4.0,24.63
4120,1443,2021,"[272100, 272202, 273600, 273700, 273800, 274100, 702803, 273902]",90977.86,61.55,3.85,0.0,6.77,0.0,0.02,5.46,22.34
4121,1443,2022,"[272100, 272202, 273600, 273700, 273800, 274100, 702803, 273902]",98050.83,60.21,2.16,0.0,8.85,0.0,0.02,6.72,22.03
4122,1444,2017,"[273800, 274100, 275400, 702803, 273902]",106870.39,66.01,16.43,0.01,7.53,0.0,1.59,2.11,6.32
4123,1444,2018,"[273800, 274100, 275400, 702803, 273902]",112664.53,67.81,12.83,0.01,9.27,0.0,0.0,4.72,5.37
4124,1444,2019,"[273800, 274100, 275400, 702803, 273902]",115943.68,63.01,14.27,0.01,9.81,0.0,0.0,7.32,5.58
4125,1444,2020,"[273800, 274100, 275313, 275400, 702803, 702900, 273902]",127775.24,59.03,17.51,0.01,10.21,0.0,0.0,8.38,4.85
4126,1444,2021,"[273800, 274100, 275313, 275400, 702803, 702900, 273902]",150041.95,60.36,15.88,0.0,10.6,0.0,0.0,9.05,4.12
4127,1444,2022,"[273800, 274100, 275313, 275400, 702803, 702900, 273902]",143831.87,62.93,14.63,0.0,8.79,0.0,0.0,7.69,5.95
4128,1445,2017,"[271902, 272100, 272201, 272202, 272302, 273800, 702803]",59447.16,41.37,5.66,0.16,8.65,0.45,0.07,3.94,39.71
4129,1445,2018,"[271902, 272100, 272201, 272202, 272302, 273800, 702803]",64599.22,38.6,4.74,0.15,8.79,0.4,0.1,4.8,42.42
4130,1445,2019,"[271902, 272100, 272201, 272202, 272302, 273800, 702803]",63957.43,40.62,3.56,0.22,9.64,0.47,0.37,4.71,40.41
4131,1445,2020,"[271902, 272100, 272201, 272202, 272302, 273800, 702803]",68911.7,44.92,3.14,0.25,9.4,0.4,0.38,6.98,34.53
4132,1445,2021,"[271902, 272100, 272201, 272202, 272302, 273800, 702803]",74349.91,45.28,3.29,0.25,10.06,0.45,0.27,6.79,33.61
4133,1445,2022,"[271902, 272100, 272201, 272202, 272302, 273800, 702803]",91864.59,47.66,1.37,0.01,10.4,0.01,0.42,8.13,32.0
4134,1446,2017,"[271902, 272301, 272302, 702803]",60115.0,30.4,6.0,0.01,10.38,0.0,0.65,1.68,50.88
4135,1446,2018,"[271902, 272301, 272302, 702803]",55419.76,34.12,3.96,0.01,8.29,0.0,0.79,1.71,51.13
4136,1446,2019,"[271902, 272301, 272302, 702803]",59626.49,35.42,3.83,0.02,9.97,0.0,0.57,1.66,48.53
4137,1446,2020,"[271902, 272301, 272302, 702803]",64754.08,38.7,3.89,0.03,9.46,0.0,1.08,2.0,44.85
4138,1446,2021,"[271902, 272301, 272302, 702803]",69086.14,35.41,3.61,0.02,9.69,0.0,0.74,1.29,49.25
4139,1446,2022,"[271902, 272301, 272302, 702803]",73658.69,39.21,2.48,0.02,9.45,0.0,0.62,1.37,46.84
4140,1449,2017,"[271901, 271902, 272301, 272302, 702802, 702803]",71325.7,46.52,2.51,0.12,13.33,0.0,1.26,6.38,29.89
4141,1449,2018,"[271901, 271902, 272301, 272302, 702802, 702803]",76750.75,45.94,2.86,0.16,14.88,0.0,1.24,4.83,30.09
4142,1449,2019,"[271901, 271902, 272301, 272302, 702802, 702803]",84681.48,47.53,2.57,0.32,14.27,0.0,1.61,5.35,28.35
4143,1449,2020,"[271901, 271902, 272301, 272302, 702802, 702803]",98124.22,56.42,2.72,0.18,12.15,0.0,2.9,2.82,22.8
4144,1449,2021,"[271901, 271902, 272301, 272302, 702802, 702803]",109597.93,52.93,2.71,0.01,12.0,0.0,2.68,4.88,24.79
4145,1449,2022,"[271901, 271902, 272301, 272302, 702802, 702803]",119370.64,55.07,3.28,0.01,11.86,0.0,2.76,4.49,22.53
4146,1451,2017,"[273902, 274202]",94813.45,80.52,1.33,0.0,4.44,1.23,2.48,2.32,7.67
4147,1451,2018,"[273902, 274202]",125372.24,77.63,1.25,0.0,7.73,0.0,1.76,2.97,8.66
4148,1451,2019,"[273902, 274202]",128807.76,75.64,1.56,0.0,8.21,0.0,2.17,2.43,9.99
4149,1451,2020,"[273902, 274202]",155323.06,72.41,2.29,0.0,6.07,0.0,0.37,6.57,12.28
4150,1451,2021,"[273902, 274202]",157775.61,62.76,3.0,0.0,10.94,0.0,0.02,8.72,14.57
4151,1451,2022,"[273902, 274202]",168662.61,65.08,2.18,0.0,6.73,0.0,0.3,9.65,16.05
4152,1452,2017,"[273902, 274202]",94793.01,80.52,1.32,0.0,4.45,1.23,2.48,2.33,7.67
4153,1452,2018,"[273902, 274202]",125354.48,77.63,1.25,0.0,7.74,0.0,1.76,2.97,8.65
4154,1452,2019,"[273902, 274202]",128789.77,75.63,1.56,0.0,8.21,0.0,2.17,2.43,9.99
4155,1452,2020,"[702900, 273902, 274202]",155224.71,72.42,2.31,0.0,6.07,0.0,0.37,6.56,12.27
4156,1452,2021,"[702900, 273902, 274202]",157682.55,62.78,3.01,0.0,10.93,0.0,0.01,8.71,14.55
4157,1452,2022,"[702900, 273902, 274202]",168567.93,65.09,2.19,0.0,6.74,0.0,0.3,9.64,16.04
4158,1453,2017,"[275400, 702803]",136252.4,56.87,3.82,0.01,16.26,0.0,1.42,6.14,15.47
4159,1453,2018,"[275400, 702803]",135812.37,61.89,4.32,0.01,14.81,0.0,0.73,6.37,11.87
4160,1453,2019,"[275400, 702803]",136363.39,64.6,2.47,0.01,15.06,0.0,0.0,4.62,13.23
4161,1453,2020,"[275313, 275400, 702803]",137109.93,60.23,2.08,0.01,14.35,0.0,0.01,8.47,14.85
4162,1453,2021,"[275313, 275400, 702803]",148889.66,62.3,2.1,0.0,15.81,0.0,0.01,6.39,13.39
4163,1453,2022,"[275313, 275400, 702803]",140276.27,59.86,2.69,0.0,16.08,0.0,0.01,8.22,13.14
4164,1454,2017,"[274100, 275311, 275400, 702803]",104523.55,53.44,7.13,0.26,12.83,0.0,1.03,3.76,21.54
4165,1454,2018,"[274100, 275311, 275400, 702803]",106045.78,55.7,6.14,0.34,13.33,0.0,0.38,4.99,19.12
4166,1454,2019,"[274100, 275311, 275400, 702803]",106484.24,54.26,6.36,0.34,13.64,0.0,0.0,5.43,19.96
4167,1454,2020,"[274100, 275311, 275312, 275313, 275400, 702803, 702900]",90915.59,67.02,2.73,0.0,11.65,0.0,0.58,4.98,13.03
4168,1454,2021,"[274100, 275311, 275312, 275313, 275400, 702803, 702900]",106366.66,60.95,2.62,0.0,12.5,0.0,0.42,9.94,13.57
4169,1454,2022,"[274100, 275311, 275312, 275313, 275400, 702803, 702900]",119486.49,60.86,1.67,0.0,12.21,0.0,0.34,9.81,15.11
4170,1455,2017,"[275200, 275311, 275500, 275603, 702803]",85897.07,40.36,1.38,0.01,22.09,0.0,0.68,3.55,31.93
4171,1455,2018,"[275200, 275311, 275500, 275603, 702803]",87142.41,42.73,3.04,0.01,19.3,0.0,0.87,4.48,29.59
4172,1455,2019,"[275200, 275311, 275500, 275603, 702803]",90083.33,42.7,4.21,0.01,19.2,0.0,0.0,4.34,29.53
4173,1455,2020,"[275200, 275311, 275312, 275313, 275500, 275603, 702803]",84287.77,42.66,4.18,0.01,24.16,0.0,0.0,3.74,25.25
4174,1455,2021,"[275200, 275311, 275312, 275313, 275500, 275603, 702803]",90122.14,37.56,4.69,0.0,26.97,0.0,0.99,3.38,26.42
4175,1455,2022,"[275200, 275311, 275312, 275313, 275500, 275603, 702803]",94862.85,45.01,5.4,0.0,20.12,0.36,1.69,2.32,25.11
4176,1456,2017,"[275102, 275200, 275311, 702803]",56565.92,27.49,3.49,1.46,16.38,0.0,0.0,6.65,44.53
4177,1456,2018,"[275102, 275200, 275311, 702803]",58738.33,30.68,5.44,1.51,18.8,0.0,0.0,5.92,37.65
4178,1456,2019,"[275102, 275200, 275311, 702803]",62227.25,35.55,7.16,0.56,13.27,0.0,0.0,5.35,38.11
4179,1456,2020,"[275102, 275200, 275311, 702803]",70692.92,30.57,6.72,0.47,15.64,0.0,0.0,4.16,42.44
4180,1456,2021,"[275102, 275200, 275311, 702803]",74348.7,32.89,5.7,0.0,14.31,0.0,0.11,2.86,44.13
4181,1456,2022,"[275102, 275200, 275311, 702803]",92944.87,31.37,5.85,0.0,14.73,0.0,0.08,4.98,42.99
4182,1457,2017,"[275102, 275200, 275311, 275500]",43247.77,19.24,3.09,0.01,10.72,0.22,0.08,2.39,64.26
4183,1457,2018,"[275102, 275200, 275311, 275500]",42960.93,19.28,6.11,0.01,9.9,0.26,0.1,2.32,62.02
4184,1457,2019,"[275102, 275200, 275311, 275500]",48370.84,21.12,6.58,0.0,9.66,0.0,0.0,2.83,59.81
4185,1457,2020,"[275102, 275200, 275311, 275500]",48448.36,20.49,7.19,0.0,10.45,0.0,0.0,4.15,57.71
4186,1457,2021,"[275102, 275200, 275311, 275500]",53887.01,19.29,5.09,0.0,10.94,0.0,0.12,4.49,60.07
4187,1457,2022,"[275102, 275200, 275311, 275500]",57916.5,21.9,5.58,0.0,7.61,0.04,0.21,5.72,58.95
4188,1458,2017,"[275102, 275500, 702600, 702802, 702803]",53491.88,24.39,4.17,0.0,6.48,0.0,0.29,3.13,61.54
4189,1458,2018,"[275102, 275500, 702600, 702802, 702803]",54666.49,22.07,5.48,0.0,6.16,0.0,0.34,2.87,63.07
4190,1458,2019,"[275102, 275500, 702600, 702802, 702803]",58222.03,18.29,5.53,0.0,4.02,0.0,0.25,2.1,69.8
4191,1458,2020,"[275102, 275500, 702600, 702802, 702803]",70847.4,14.1,2.16,0.0,6.5,0.0,0.19,1.8,75.25
4192,1458,2021,"[275102, 275500, 702600, 702802, 702803]",74234.83,15.17,2.02,0.0,5.85,0.0,0.0,2.14,74.81
4193,1458,2022,"[275102, 275500, 702600, 702802, 702803]",88349.49,14.93,2.54,0.0,7.5,0.0,0.21,3.97,70.85
4194,1459,2017,"[275101, 275102, 702600, 702700, 702802]",78636.79,40.75,1.16,0.0,27.33,0.0,0.01,3.51,27.23
4195,1459,2018,"[275101, 275102, 702600, 702700, 702802]",78070.52,35.88,2.01,0.0,30.17,0.0,0.01,4.45,27.48
4196,1459,2019,"[275101, 275102, 702600, 702700, 702802]",96070.25,39.47,2.21,0.0,25.85,0.0,1.08,3.99,27.4
4197,1459,2020,"[275101, 275102, 702600, 702700, 702802]",107292.95,42.28,3.71,0.0,19.72,0.01,0.91,5.42,27.95
4198,1459,2021,"[275101, 275102, 702600, 702700, 702802]",113068.32,45.85,4.27,0.0,14.32,0.01,1.14,5.51,28.9
4199,1459,2022,"[275101, 275102, 702600, 702700, 702802]",138139.05,52.69,12.24,0.0,13.15,0.01,0.99,4.29,16.64
4200,1462,2017,"[276500, 276601, 278102]",116928.86,58.59,5.73,0.17,18.06,0.0,0.0,7.4,10.03
4201,1462,2018,"[276500, 276601, 278102]",124377.84,58.16,7.33,0.19,14.9,0.0,0.63,7.91,10.87
4202,1462,2019,"[276500, 276601, 278102]",138932.71,64.46,5.44,0.0,13.26,0.0,0.65,6.85,9.34
4203,1462,2020,"[275604, 276500, 276601, 702900, 278102]",131968.97,62.64,4.98,0.0,10.84,0.0,0.54,7.14,13.84
4204,1462,2021,"[275604, 276500, 276601, 702900, 278102]",134238.34,62.49,5.84,0.97,10.29,0.0,0.53,5.49,14.39
4205,1462,2022,"[275604, 276500, 276601, 702900, 278102]",155854.86,64.0,3.84,0.89,9.85,0.0,0.87,5.8,14.75
4206,1463,2017,"[275311, 275603, 276601]",87371.5,41.25,1.58,0.01,22.0,0.0,0.65,3.72,30.79
4207,1463,2018,"[275311, 275603, 276601]",88975.94,43.47,3.24,0.01,19.17,0.0,0.85,4.63,28.63
4208,1463,2019,"[275311, 275603, 276601]",92512.77,43.77,4.26,0.0,19.01,0.0,0.03,4.46,28.47
4209,1463,2020,"[275311, 275312, 275603, 275605, 276601, 702900]",95251.12,61.22,10.52,0.0,16.87,0.0,0.04,2.24,9.12
4210,1463,2021,"[275311, 275312, 275603, 275605, 276601, 702900]",104508.13,50.37,14.82,0.0,21.25,0.0,0.04,3.82,9.7
4211,1463,2022,"[275311, 275312, 275603, 275605, 276601, 702900]",118578.5,42.82,15.37,0.0,24.97,0.0,0.04,5.13,11.67
4212,1464,2017,"[275603, 276500, 276601, 277000]",107206.2,58.83,3.45,0.2,16.47,0.1,0.3,3.87,16.78
4213,1464,2018,"[275603, 276500, 276601, 277000]",107782.92,57.71,3.89,0.17,16.06,0.06,0.21,4.3,17.61
4214,1464,2019,"[275603, 276500, 276601, 277000]",109869.97,57.41,4.72,0.58,16.47,0.07,0.27,4.89,15.59
4215,1464,2020,"[275603, 275604, 275605, 276500, 276601, 277000, 703003]",172444.87,60.69,1.39,0.01,17.17,0.0,0.0,7.74,12.99
4216,1464,2021,"[275603, 275604, 275605, 276500, 276601, 277000, 703003]",177718.73,60.5,1.68,0.01,16.54,0.0,0.0,7.8,13.47
4217,1464,2022,"[275603, 275604, 275605, 276500, 276601, 277000, 703003]",173057.66,56.99,2.37,0.01,17.42,0.0,0.0,7.73,15.48
4218,1465,2017,"[275102, 275500, 275603, 702600]",69774.61,43.08,1.79,0.77,25.76,0.29,0.04,0.6,27.67
4219,1465,2018,"[275102, 275500, 275603, 702600]",78797.87,40.23,2.39,0.61,24.51,0.01,0.03,3.49,28.72
4220,1465,2019,"[275102, 275500, 275603, 702600]",83825.47,42.49,2.79,0.0,25.2,0.01,0.03,4.82,24.67
4221,1465,2020,"[275102, 275500, 275603, 275604, 702600, 703003]",89884.59,46.41,2.41,0.0,17.49,0.01,0.03,5.01,28.65
4222,1465,2021,"[275102, 275500, 275603, 275604, 702600, 703003]",108250.58,45.23,1.13,0.0,18.3,0.01,0.03,5.37,29.92
4223,1465,2022,"[275102, 275500, 275603, 275604, 702600, 703003]",122461.57,43.03,1.38,0.0,20.94,0.0,0.0,6.17,28.48
4224,1466,2017,"[276000, 276400, 277000]",142677.69,70.36,2.08,0.0,13.78,0.0,0.59,2.82,10.37
4225,1466,2018,"[276000, 276400, 277000]",138538.35,69.2,2.21,0.0,13.35,0.0,0.5,2.34,12.4
4226,1466,2019,"[276000, 276400, 277000]",137965.51,66.78,3.79,1.22,13.33,0.0,0.56,3.67,10.66
4227,1466,2020,"[275604, 276000, 276400, 277000, 703003]",141430.84,60.41,3.36,1.55,14.48,0.0,0.35,2.95,16.9
4228,1466,2021,"[275604, 276000, 276400, 277000, 703003]",142060.24,59.66,2.55,1.63,15.37,0.0,0.0,2.92,17.88
4229,1466,2022,"[275604, 276000, 276400, 277000, 703003]",147304.18,57.88,4.11,1.71,12.68,0.33,0.0,3.34,19.95
4230,1467,2017,"[276000, 277000]",116685.14,57.01,2.84,0.99,13.94,0.0,0.0,3.81,21.41
4231,1467,2018,"[276000, 277000]",124941.73,54.35,4.42,1.33,13.4,0.0,0.0,3.47,23.04
4232,1467,2019,"[276000, 277000]",144669.39,51.66,6.36,0.99,12.52,0.0,0.0,3.34,25.13
4233,1467,2020,"[276000, 276101, 276102, 277000, 703003]",139274.91,56.23,7.61,0.0,12.34,0.0,0.0,3.78,20.03
4234,1467,2021,"[276000, 276101, 276102, 277000, 703003]",141348.97,50.44,8.42,0.0,16.66,0.0,0.0,5.15,19.33
