,Date,Reporting_District_ID,Arrest_Count,Call_Count,Month,Year
88940,2018-04-26,1761,1,1.0,2018-04,2018
88941,2018-04-26,1764,1,7.0,2018-04,2018
88942,2018-04-26,1775,1,2.0,2018-04,2018
88943,2018-04-26,1781,1,3.0,2018-04,2018
88944,2018-04-26,1797,1,3.0,2018-04,2018
88945,2018-04-26,1804,2,1.0,2018-04,2018
88946,2018-04-26,1824,1,3.0,2018-04,2018
88947,2018-04-26,1829,1,2.0,2018-04,2018
88948,2018-04-26,1842,1,14.0,2018-04,2018
88949,2018-04-26,1906,1,4.0,2018-04,2018
88950,2018-04-26,1913,1,3.0,2018-04,2018
88951,2018-04-26,1915,1,3.0,2018-04,2018
88952,2018-04-26,1916,1,8.0,2018-04,2018
88953,2018-04-26,1918,3,4.0,2018-04,2018
88954,2018-04-26,1921,1,3.0,2018-04,2018
88955,2018-04-26,1943,1,2.0,2018-04,2018
88956,2018-04-26,1962,1,,2018-04,2018
88957,2018-04-26,1963,3,2.0,2018-04,2018
88958,2018-04-26,1984,2,9.0,2018-04,2018
88959,2018-04-26,1991,1,5.0,2018-04,2018
88960,2018-04-26,2017,2,1.0,2018-04,2018
88961,2018-04-26,2019,1,14.0,2018-04,2018
88962,2018-04-26,2023,1,5.0,2018-04,2018
88963,2018-04-26,2041,2,1.0,2018-04,2018
88964,2018-04-26,2053,1,2.0,2018-04,2018
88965,2018-04-26,2062,2,5.0,2018-04,2018
88966,2018-04-26,2063,1,2.0,2018-04,2018
88967,2018-04-26,2069,1,1.0,2018-04,2018
88968,2018-04-26,2079,1,9.0,2018-04,2018
88969,2018-04-26,2099,1,1.0,2018-04,2018
88970,2018-04-26,2103,1,1.0,2018-04,2018
88971,2018-04-26,2105,1,6.0,2018-04,2018
88972,2018-04-26,2118,1,2.0,2018-04,2018
88973,2018-04-26,2126,1,5.0,2018-04,2018
88974,2018-04-26,2128,1,,2018-04,2018
88975,2018-04-26,2134,1,13.0,2018-04,2018
88976,2018-04-26,2148,3,3.0,2018-04,2018
88977,2018-04-26,2189,1,4.0,2018-04,2018
88978,2018-04-27,111,3,9.0,2018-04,2018
88979,2018-04-27,119,1,6.0,2018-04,2018
88980,2018-04-27,135,1,3.0,2018-04,2018
88981,2018-04-27,152,1,10.0,2018-04,2018
88982,2018-04-27,154,2,7.0,2018-04,2018
88983,2018-04-27,156,3,5.0,2018-04,2018
88984,2018-04-27,157,8,6.0,2018-04,2018
88985,2018-04-27,158,2,8.0,2018-04,2018
88986,2018-04-27,162,1,12.0,2018-04,2018
88987,2018-04-27,165,1,1.0,2018-04,2018
88988,2018-04-27,166,1,6.0,2018-04,2018
88989,2018-04-27,176,1,3.0,2018-04,2018
88990,2018-04-27,182,1,5.0,2018-04,2018
88991,2018-04-27,192,4,4.0,2018-04,2018
88992,2018-04-27,212,1,7.0,2018-04,2018
88993,2018-04-27,216,1,9.0,2018-04,2018
88994,2018-04-27,221,1,4.0,2018-04,2018
88995,2018-04-27,236,5,6.0,2018-04,2018
88996,2018-04-27,237,1,2.0,2018-04,2018
88997,2018-04-27,245,3,9.0,2018-04,2018
88998,2018-04-27,246,1,6.0,2018-04,2018
88999,2018-04-27,256,1,7.0,2018-04,2018
89000,2018-04-27,265,1,4.0,2018-04,2018
89001,2018-04-27,269,1,5.0,2018-04,2018
89002,2018-04-27,299,1,,2018-04,2018
89003,2018-04-27,312,1,2.0,2018-04,2018
89004,2018-04-27,314,1,1.0,2018-04,2018
89005,2018-04-27,317,5,3.0,2018-04,2018
89006,2018-04-27,321,1,5.0,2018-04,2018
89007,2018-04-27,326,1,1.0,2018-04,2018
89008,2018-04-27,334,1,3.0,2018-04,2018
89009,2018-04-27,338,2,2.0,2018-04,2018
89010,2018-04-27,351,1,,2018-04,2018
89011,2018-04-27,354,1,2.0,2018-04,2018
89012,2018-04-27,355,2,6.0,2018-04,2018
89013,2018-04-27,363,1,18.0,2018-04,2018
89014,2018-04-27,378,1,3.0,2018-04,2018
89015,2018-04-27,392,1,8.0,2018-04,2018
89016,2018-04-27,394,1,4.0,2018-04,2018
89017,2018-04-27,395,1,8.0,2018-04,2018
89018,2018-04-27,402,1,1.0,2018-04,2018
89019,2018-04-27,409,3,2.0,2018-04,2018
89020,2018-04-27,464,2,3.0,2018-04,2018
89021,2018-04-27,467,1,6.0,2018-04,2018
89022,2018-04-27,478,1,5.0,2018-04,2018
89023,2018-04-27,491,1,4.0,2018-04,2018
89024,2018-04-27,517,1,4.0,2018-04,2018
89025,2018-04-27,525,1,1.0,2018-04,2018
89026,2018-04-27,529,2,10.0,2018-04,2018
89027,2018-04-27,531,1,3.0,2018-04,2018
89028,2018-04-27,541,1,4.0,2018-04,2018
89029,2018-04-27,557,1,7.0,2018-04,2018
89030,2018-04-27,566,1,3.0,2018-04,2018
89031,2018-04-27,587,1,3.0,2018-04,2018
89032,2018-04-27,636,2,3.0,2018-04,2018
89033,2018-04-27,638,3,13.0,2018-04,2018
89034,2018-04-27,643,1,8.0,2018-04,2018
89035,2018-04-27,644,1,3.0,2018-04,2018
89036,2018-04-27,645,8,11.0,2018-04,2018
89037,2018-04-27,646,3,13.0,2018-04,2018
89038,2018-04-27,647,1,7.0,2018-04,2018
89039,2018-04-27,656,1,1.0,2018-04,2018
89040,2018-04-27,665,1,,2018-04,2018
89041,2018-04-27,666,4,18.0,2018-04,2018
89042,2018-04-27,668,1,4.0,2018-04,2018
89043,2018-04-27,705,1,7.0,2018-04,2018
89044,2018-04-27,723,1,2.0,2018-04,2018
89045,2018-04-27,734,1,5.0,2018-04,2018
89046,2018-04-27,745,1,5.0,2018-04,2018
89047,2018-04-27,774,2,5.0,2018-04,2018
89048,2018-04-27,831,1,7.0,2018-04,2018
89049,2018-04-27,849,3,5.0,2018-04,2018
89050,2018-04-27,852,1,30.0,2018-04,2018
89051,2018-04-27,861,1,3.0,2018-04,2018
89052,2018-04-27,891,1,,2018-04,2018
89053,2018-04-27,901,1,5.0,2018-04,2018
89054,2018-04-27,911,1,6.0,2018-04,2018
89055,2018-04-27,932,1,4.0,2018-04,2018
89056,2018-04-27,935,7,1.0,2018-04,2018
89057,2018-04-27,939,1,4.0,2018-04,2018
89058,2018-04-27,941,1,3.0,2018-04,2018
89059,2018-04-27,952,3,11.0,2018-04,2018
89060,2018-04-27,981,2,4.0,2018-04,2018
89061,2018-04-27,1006,1,,2018-04,2018
89062,2018-04-27,1008,1,4.0,2018-04,2018
89063,2018-04-27,1015,2,5.0,2018-04,2018
89064,2018-04-27,1019,1,,2018-04,2018
89065,2018-04-27,1028,1,4.0,2018-04,2018
89066,2018-04-27,1033,1,4.0,2018-04,2018
89067,2018-04-27,1035,5,2.0,2018-04,2018
89068,2018-04-27,1045,1,6.0,2018-04,2018
89069,2018-04-27,1049,1,,2018-04,2018
89070,2018-04-27,1063,2,7.0,2018-04,2018
89071,2018-04-27,1102,1,2.0,2018-04,2018
89072,2018-04-27,1113,2,4.0,2018-04,2018
89073,2018-04-27,1127,1,5.0,2018-04,2018
89074,2018-04-27,1149,1,2.0,2018-04,2018
89075,2018-04-27,1163,2,6.0,2018-04,2018
89076,2018-04-27,1177,1,3.0,2018-04,2018
89077,2018-04-27,1179,1,1.0,2018-04,2018
89078,2018-04-27,1181,1,2.0,2018-04,2018
89079,2018-04-27,1205,1,5.0,2018-04,2018
89080,2018-04-27,1211,2,12.0,2018-04,2018
89081,2018-04-27,1235,1,7.0,2018-04,2018
89082,2018-04-27,1243,1,11.0,2018-04,2018
89083,2018-04-27,1248,1,2.0,2018-04,2018
89084,2018-04-27,1249,9,13.0,2018-04,2018
89085,2018-04-27,1252,1,7.0,2018-04,2018
89086,2018-04-27,1255,1,7.0,2018-04,2018
89087,2018-04-27,1258,3,11.0,2018-04,2018
89088,2018-04-27,1269,1,10.0,2018-04,2018
89089,2018-04-27,1307,3,8.0,2018-04,2018
89090,2018-04-27,1309,5,14.0,2018-04,2018
89091,2018-04-27,1322,1,9.0,2018-04,2018
89092,2018-04-27,1327,2,1.0,2018-04,2018
89093,2018-04-27,1331,1,7.0,2018-04,2018
89094,2018-04-27,1361,1,10.0,2018-04,2018
89095,2018-04-27,1381,1,2.0,2018-04,2018
89096,2018-04-27,1412,3,18.0,2018-04,2018
89097,2018-04-27,1414,1,7.0,2018-04,2018
89098,2018-04-27,1431,3,12.0,2018-04,2018
89099,2018-04-27,1441,4,11.0,2018-04,2018
89100,2018-04-27,1443,3,3.0,2018-04,2018
89101,2018-04-27,1454,1,6.0,2018-04,2018
89102,2018-04-27,1458,1,1.0,2018-04,2018
89103,2018-04-27,1465,1,,2018-04,2018
89104,2018-04-27,1484,1,,2018-04,2018
89105,2018-04-27,1489,1,,2018-04,2018
89106,2018-04-27,1494,2,4.0,2018-04,2018
89107,2018-04-27,1502,1,3.0,2018-04,2018
89108,2018-04-27,1503,1,5.0,2018-04,2018
89109,2018-04-27,1511,1,2.0,2018-04,2018
89110,2018-04-27,1522,1,2.0,2018-04,2018
89111,2018-04-27,1525,1,10.0,2018-04,2018
89112,2018-04-27,1526,2,10.0,2018-04,2018
89113,2018-04-27,1529,1,2.0,2018-04,2018
89114,2018-04-27,1544,1,2.0,2018-04,2018
89115,2018-04-27,1545,1,4.0,2018-04,2018
89116,2018-04-27,1548,1,6.0,2018-04,2018
89117,2018-04-27,1588,1,1.0,2018-04,2018
89118,2018-04-27,1591,1,4.0,2018-04,2018
89119,2018-04-27,1612,3,9.0,2018-04,2018
89120,2018-04-27,1617,1,3.0,2018-04,2018
89121,2018-04-27,1621,1,4.0,2018-04,2018
89122,2018-04-27,1645,1,1.0,2018-04,2018
89123,2018-04-27,1654,1,4.0,2018-04,2018
89124,2018-04-27,1672,1,4.0,2018-04,2018
89125,2018-04-27,1685,1,2.0,2018-04,2018
89126,2018-04-27,1689,1,4.0,2018-04,2018
89127,2018-04-27,1709,2,1.0,2018-04,2018
89128,2018-04-27,1714,11,2.0,2018-04,2018
89129,2018-04-27,1722,1,4.0,2018-04,2018
89130,2018-04-27,1729,2,4.0,2018-04,2018
89131,2018-04-27,1745,2,7.0,2018-04,2018
89132,2018-04-27,1751,2,5.0,2018-04,2018
89133,2018-04-27,1764,1,3.0,2018-04,2018
89134,2018-04-27,1799,1,3.0,2018-04,2018
89135,2018-04-27,1881,1,,2018-04,2018
89136,2018-04-27,1904,1,1.0,2018-04,2018
89137,2018-04-27,1911,1,,2018-04,2018
89138,2018-04-27,1916,1,4.0,2018-04,2018
89139,2018-04-27,1917,1,1.0,2018-04,2018
89140,2018-04-27,1962,1,5.0,2018-04,2018
89141,2018-04-27,1972,1,2.0,2018-04,2018
89142,2018-04-27,1982,1,2.0,2018-04,2018
89143,2018-04-27,1983,1,3.0,2018-04,2018
89144,2018-04-27,1998,1,9.0,2018-04,2018
89145,2018-04-27,2024,1,3.0,2018-04,2018
89146,2018-04-27,2025,1,,2018-04,2018
89147,2018-04-27,2029,1,8.0,2018-04,2018
89148,2018-04-27,2039,2,5.0,2018-04,2018
89149,2018-04-27,2046,1,3.0,2018-04,2018
89150,2018-04-27,2049,1,,2018-04,2018
89151,2018-04-27,2054,1,1.0,2018-04,2018
89152,2018-04-27,2062,2,3.0,2018-04,2018
89153,2018-04-27,2071,2,3.0,2018-04,2018
89154,2018-04-27,2093,2,3.0,2018-04,2018
89155,2018-04-27,2113,1,2.0,2018-04,2018
89156,2018-04-27,2126,2,6.0,2018-04,2018
89157,2018-04-27,2146,1,5.0,2018-04,2018
89158,2018-04-27,2156,1,8.0,2018-04,2018
89159,2018-04-27,2187,1,7.0,2018-04,2018
89160,2018-04-27,2189,3,2.0,2018-04,2018
89161,2018-04-28,105,1,,2018-04,2018
89162,2018-04-28,111,1,8.0,2018-04,2018
89163,2018-04-28,119,1,9.0,2018-04,2018
89164,2018-04-28,123,1,,2018-04,2018
89165,2018-04-28,124,1,4.0,2018-04,2018
89166,2018-04-28,129,1,1.0,2018-04,2018
89167,2018-04-28,152,1,7.0,2018-04,2018
89168,2018-04-28,157,1,8.0,2018-04,2018
89169,2018-04-28,158,4,5.0,2018-04,2018
89170,2018-04-28,161,1,2.0,2018-04,2018
89171,2018-04-28,162,2,3.0,2018-04,2018
89172,2018-04-28,171,1,2.0,2018-04,2018
89173,2018-04-28,176,1,4.0,2018-04,2018
89174,2018-04-28,201,1,3.0,2018-04,2018
89175,2018-04-28,205,1,6.0,2018-04,2018
89176,2018-04-28,215,1,3.0,2018-04,2018
89177,2018-04-28,236,3,4.0,2018-04,2018
89178,2018-04-28,237,2,10.0,2018-04,2018
89179,2018-04-28,246,1,5.0,2018-04,2018
89180,2018-04-28,249,1,7.0,2018-04,2018
89181,2018-04-28,266,1,5.0,2018-04,2018
89182,2018-04-28,281,1,5.0,2018-04,2018
89183,2018-04-28,317,1,2.0,2018-04,2018
89184,2018-04-28,326,1,,2018-04,2018
89185,2018-04-28,335,1,11.0,2018-04,2018
89186,2018-04-28,356,1,6.0,2018-04,2018
89187,2018-04-28,357,1,5.0,2018-04,2018
89188,2018-04-28,358,1,,2018-04,2018
89189,2018-04-28,362,1,8.0,2018-04,2018
89190,2018-04-28,363,2,16.0,2018-04,2018
89191,2018-04-28,373,1,6.0,2018-04,2018
89192,2018-04-28,375,1,7.0,2018-04,2018
89193,2018-04-28,396,1,8.0,2018-04,2018
89194,2018-04-28,397,1,5.0,2018-04,2018
89195,2018-04-28,411,2,2.0,2018-04,2018
89196,2018-04-28,437,1,1.0,2018-04,2018
89197,2018-04-28,439,2,4.0,2018-04,2018
89198,2018-04-28,443,4,4.0,2018-04,2018
89199,2018-04-28,449,1,6.0,2018-04,2018
89200,2018-04-28,451,1,3.0,2018-04,2018
89201,2018-04-28,453,1,1.0,2018-04,2018
89202,2018-04-28,457,4,4.0,2018-04,2018
89203,2018-04-28,464,1,4.0,2018-04,2018
89204,2018-04-28,467,1,2.0,2018-04,2018
89205,2018-04-28,504,1,4.0,2018-04,2018
89206,2018-04-28,507,2,,2018-04,2018
89207,2018-04-28,511,2,4.0,2018-04,2018
89208,2018-04-28,514,1,2.0,2018-04,2018
89209,2018-04-28,515,1,3.0,2018-04,2018
89210,2018-04-28,524,1,1.0,2018-04,2018
89211,2018-04-28,525,3,3.0,2018-04,2018
89212,2018-04-28,529,2,9.0,2018-04,2018
89213,2018-04-28,532,1,2.0,2018-04,2018
89214,2018-04-28,555,1,2.0,2018-04,2018
89215,2018-04-28,559,1,1.0,2018-04,2018
89216,2018-04-28,584,4,5.0,2018-04,2018
89217,2018-04-28,622,2,9.0,2018-04,2018
89218,2018-04-28,638,1,2.0,2018-04,2018
89219,2018-04-28,645,2,20.0,2018-04,2018
89220,2018-04-28,646,2,17.0,2018-04,2018
89221,2018-04-28,647,1,4.0,2018-04,2018
89222,2018-04-28,648,1,6.0,2018-04,2018
89223,2018-04-28,676,1,3.0,2018-04,2018
89224,2018-04-28,678,2,6.0,2018-04,2018
89225,2018-04-28,734,1,6.0,2018-04,2018
89226,2018-04-28,737,1,3.0,2018-04,2018
89227,2018-04-28,747,1,4.0,2018-04,2018
89228,2018-04-28,759,1,6.0,2018-04,2018
89229,2018-04-28,764,1,1.0,2018-04,2018
89230,2018-04-28,775,1,5.0,2018-04,2018
89231,2018-04-28,783,1,2.0,2018-04,2018
89232,2018-04-28,805,1,1.0,2018-04,2018
89233,2018-04-28,831,1,2.0,2018-04,2018
89234,2018-04-28,901,2,4.0,2018-04,2018
89235,2018-04-28,906,1,5.0,2018-04,2018
89236,2018-04-28,911,1,2.0,2018-04,2018
89237,2018-04-28,914,3,11.0,2018-04,2018
89238,2018-04-28,941,1,6.0,2018-04,2018
89239,2018-04-28,963,1,4.0,2018-04,2018
89240,2018-04-28,989,1,5.0,2018-04,2018
89241,2018-04-28,991,1,3.0,2018-04,2018
89242,2018-04-28,1005,1,8.0,2018-04,2018
89243,2018-04-28,1023,1,3.0,2018-04,2018
89244,2018-04-28,1035,2,5.0,2018-04,2018
89245,2018-04-28,1065,1,4.0,2018-04,2018
89246,2018-04-28,1067,1,3.0,2018-04,2018
89247,2018-04-28,1101,1,2.0,2018-04,2018
89248,2018-04-28,1133,1,5.0,2018-04,2018
89249,2018-04-28,1138,1,4.0,2018-04,2018
89250,2018-04-28,1158,1,1.0,2018-04,2018
89251,2018-04-28,1162,2,7.0,2018-04,2018
89252,2018-04-28,1203,1,4.0,2018-04,2018
89253,2018-04-28,1205,2,2.0,2018-04,2018
89254,2018-04-28,1208,1,1.0,2018-04,2018
89255,2018-04-28,1209,1,2.0,2018-04,2018
89256,2018-04-28,1242,1,2.0,2018-04,2018
89257,2018-04-28,1248,1,3.0,2018-04,2018
89258,2018-04-28,1249,5,9.0,2018-04,2018
89259,2018-04-28,1257,1,3.0,2018-04,2018
89260,2018-04-28,1267,1,5.0,2018-04,2018
89261,2018-04-28,1268,2,8.0,2018-04,2018
89262,2018-04-28,1283,2,5.0,2018-04,2018
89263,2018-04-28,1309,2,8.0,2018-04,2018
89264,2018-04-28,1323,2,3.0,2018-04,2018
89265,2018-04-28,1333,1,6.0,2018-04,2018
89266,2018-04-28,1341,3,5.0,2018-04,2018
89267,2018-04-28,1342,1,4.0,2018-04,2018
89268,2018-04-28,1343,3,4.0,2018-04,2018
89269,2018-04-28,1344,1,2.0,2018-04,2018
89270,2018-04-28,1363,1,8.0,2018-04,2018
89271,2018-04-28,1377,1,3.0,2018-04,2018
89272,2018-04-28,1381,1,1.0,2018-04,2018
89273,2018-04-28,1393,1,,2018-04,2018
89274,2018-04-28,1403,1,1.0,2018-04,2018
89275,2018-04-28,1406,1,8.0,2018-04,2018
89276,2018-04-28,1411,2,,2018-04,2018
89277,2018-04-28,1412,4,10.0,2018-04,2018
89278,2018-04-28,1413,1,4.0,2018-04,2018
89279,2018-04-28,1414,1,6.0,2018-04,2018
89280,2018-04-28,1427,1,,2018-04,2018
89281,2018-04-28,1431,2,8.0,2018-04,2018
89282,2018-04-28,1444,1,3.0,2018-04,2018
89283,2018-04-28,1454,1,8.0,2018-04,2018
89284,2018-04-28,1467,2,4.0,2018-04,2018
89285,2018-04-28,1469,4,6.0,2018-04,2018
89286,2018-04-28,1472,2,,2018-04,2018
89287,2018-04-28,1484,1,1.0,2018-04,2018
89288,2018-04-28,1487,3,4.0,2018-04,2018
89289,2018-04-28,1489,1,2.0,2018-04,2018
89290,2018-04-28,1492,2,,2018-04,2018
89291,2018-04-28,1494,3,1.0,2018-04,2018
89292,2018-04-28,1496,1,3.0,2018-04,2018
89293,2018-04-28,1506,1,3.0,2018-04,2018
89294,2018-04-28,1523,1,5.0,2018-04,2018
89295,2018-04-28,1526,1,15.0,2018-04,2018
89296,2018-04-28,1547,1,,2018-04,2018
89297,2018-04-28,1548,1,5.0,2018-04,2018
89298,2018-04-28,1595,1,3.0,2018-04,2018
89299,2018-04-28,1596,1,3.0,2018-04,2018
89300,2018-04-28,1602,2,5.0,2018-04,2018
89301,2018-04-28,1612,2,5.0,2018-04,2018
89302,2018-04-28,1641,1,2.0,2018-04,2018
89303,2018-04-28,1643,1,3.0,2018-04,2018
89304,2018-04-28,1651,1,4.0,2018-04,2018
89305,2018-04-28,1699,1,,2018-04,2018
89306,2018-04-28,1705,1,3.0,2018-04,2018
89307,2018-04-28,1714,15,2.0,2018-04,2018
89308,2018-04-28,1743,2,2.0,2018-04,2018
89309,2018-04-28,1764,2,9.0,2018-04,2018
89310,2018-04-28,1785,1,6.0,2018-04,2018
89311,2018-04-28,1795,1,2.0,2018-04,2018
89312,2018-04-28,1796,2,3.0,2018-04,2018
89313,2018-04-28,1799,1,4.0,2018-04,2018
89314,2018-04-28,1803,1,1.0,2018-04,2018
89315,2018-04-28,1804,1,6.0,2018-04,2018
89316,2018-04-28,1822,1,18.0,2018-04,2018
89317,2018-04-28,1827,1,7.0,2018-04,2018
89318,2018-04-28,1837,1,8.0,2018-04,2018
89319,2018-04-28,1851,1,2.0,2018-04,2018
89320,2018-04-28,1902,1,3.0,2018-04,2018
89321,2018-04-28,1924,1,5.0,2018-04,2018
89322,2018-04-28,1936,1,2.0,2018-04,2018
89323,2018-04-28,1951,1,,2018-04,2018
89324,2018-04-28,1958,2,5.0,2018-04,2018
89325,2018-04-28,1964,1,4.0,2018-04,2018
89326,2018-04-28,1985,1,7.0,2018-04,2018
89327,2018-04-28,1988,1,2.0,2018-04,2018
89328,2018-04-28,2004,1,1.0,2018-04,2018
89329,2018-04-28,2019,1,3.0,2018-04,2018
89330,2018-04-28,2026,1,3.0,2018-04,2018
89331,2018-04-28,2038,1,3.0,2018-04,2018
89332,2018-04-28,2062,1,2.0,2018-04,2018
89333,2018-04-28,2071,2,3.0,2018-04,2018
89334,2018-04-28,2076,3,7.0,2018-04,2018
89335,2018-04-28,2088,1,2.0,2018-04,2018
89336,2018-04-28,2097,1,2.0,2018-04,2018
89337,2018-04-28,2104,1,1.0,2018-04,2018
89338,2018-04-28,2136,1,4.0,2018-04,2018
89339,2018-04-28,2143,1,4.0,2018-04,2018
89340,2018-04-28,2157,1,3.0,2018-04,2018
89341,2018-04-28,2159,1,1.0,2018-04,2018
89342,2018-04-29,111,1,13.0,2018-04,2018
89343,2018-04-29,128,1,7.0,2018-04,2018
89344,2018-04-29,146,1,,2018-04,2018
89345,2018-04-29,148,2,,2018-04,2018
89346,2018-04-29,152,2,6.0,2018-04,2018
89347,2018-04-29,156,1,6.0,2018-04,2018
89348,2018-04-29,162,1,10.0,2018-04,2018
89349,2018-04-29,185,1,9.0,2018-04,2018
89350,2018-04-29,191,1,,2018-04,2018
89351,2018-04-29,195,1,3.0,2018-04,2018
89352,2018-04-29,202,1,2.0,2018-04,2018
89353,2018-04-29,216,2,3.0,2018-04,2018
89354,2018-04-29,236,1,6.0,2018-04,2018
89355,2018-04-29,245,1,5.0,2018-04,2018
89356,2018-04-29,249,1,6.0,2018-04,2018
89357,2018-04-29,251,2,3.0,2018-04,2018
89358,2018-04-29,261,1,3.0,2018-04,2018
89359,2018-04-29,299,1,3.0,2018-04,2018
89360,2018-04-29,328,1,,2018-04,2018
89361,2018-04-29,334,1,2.0,2018-04,2018
89362,2018-04-29,338,1,,2018-04,2018
89363,2018-04-29,351,1,6.0,2018-04,2018
89364,2018-04-29,358,1,,2018-04,2018
89365,2018-04-29,378,1,3.0,2018-04,2018
89366,2018-04-29,392,2,5.0,2018-04,2018
89367,2018-04-29,394,1,5.0,2018-04,2018
89368,2018-04-29,397,1,6.0,2018-04,2018
89369,2018-04-29,427,2,3.0,2018-04,2018
89370,2018-04-29,438,1,7.0,2018-04,2018
89371,2018-04-29,452,1,1.0,2018-04,2018
89372,2018-04-29,453,1,2.0,2018-04,2018
89373,2018-04-29,477,1,,2018-04,2018
89374,2018-04-29,478,1,6.0,2018-04,2018
89375,2018-04-29,487,1,2.0,2018-04,2018
89376,2018-04-29,488,1,7.0,2018-04,2018
89377,2018-04-29,501,1,1.0,2018-04,2018
89378,2018-04-29,514,1,4.0,2018-04,2018
89379,2018-04-29,521,1,4.0,2018-04,2018
89380,2018-04-29,532,1,4.0,2018-04,2018
89381,2018-04-29,557,1,8.0,2018-04,2018
89382,2018-04-29,646,1,22.0,2018-04,2018
89383,2018-04-29,647,1,8.0,2018-04,2018
89384,2018-04-29,656,1,11.0,2018-04,2018
89385,2018-04-29,666,2,6.0,2018-04,2018
89386,2018-04-29,668,1,3.0,2018-04,2018
89387,2018-04-29,678,1,4.0,2018-04,2018
89388,2018-04-29,706,1,4.0,2018-04,2018
89389,2018-04-29,764,1,3.0,2018-04,2018
89390,2018-04-29,784,1,2.0,2018-04,2018
89391,2018-04-29,829,1,3.0,2018-04,2018
89392,2018-04-29,842,1,6.0,2018-04,2018
89393,2018-04-29,898,1,3.0,2018-04,2018
89394,2018-04-29,901,2,1.0,2018-04,2018
89395,2018-04-29,909,1,4.0,2018-04,2018
89396,2018-04-29,911,5,9.0,2018-04,2018
89397,2018-04-29,919,1,4.0,2018-04,2018
89398,2018-04-29,941,1,9.0,2018-04,2018
89399,2018-04-29,948,1,2.0,2018-04,2018
89400,2018-04-29,964,2,4.0,2018-04,2018
89401,2018-04-29,969,1,3.0,2018-04,2018
89402,2018-04-29,974,1,2.0,2018-04,2018
89403,2018-04-29,1003,1,3.0,2018-04,2018
89404,2018-04-29,1015,1,6.0,2018-04,2018
89405,2018-04-29,1017,1,1.0,2018-04,2018
89406,2018-04-29,1033,1,5.0,2018-04,2018
89407,2018-04-29,1041,1,2.0,2018-04,2018
89408,2018-04-29,1079,1,2.0,2018-04,2018
89409,2018-04-29,1099,1,,2018-04,2018
89410,2018-04-29,1107,1,3.0,2018-04,2018
89411,2018-04-29,1125,1,2.0,2018-04,2018
89412,2018-04-29,1134,1,4.0,2018-04,2018
89413,2018-04-29,1139,1,,2018-04,2018
89414,2018-04-29,1146,1,2.0,2018-04,2018
89415,2018-04-29,1203,1,10.0,2018-04,2018
89416,2018-04-29,1204,1,4.0,2018-04,2018
89417,2018-04-29,1213,1,9.0,2018-04,2018
89418,2018-04-29,1235,2,9.0,2018-04,2018
89419,2018-04-29,1239,3,13.0,2018-04,2018
89420,2018-04-29,1242,1,4.0,2018-04,2018
89421,2018-04-29,1243,1,10.0,2018-04,2018
89422,2018-04-29,1256,1,6.0,2018-04,2018
89423,2018-04-29,1257,1,2.0,2018-04,2018
89424,2018-04-29,1258,3,4.0,2018-04,2018
89425,2018-04-29,1267,1,9.0,2018-04,2018
89426,2018-04-29,1269,2,8.0,2018-04,2018
89427,2018-04-29,1273,2,11.0,2018-04,2018
89428,2018-04-29,1307,3,4.0,2018-04,2018
89429,2018-04-29,1331,1,8.0,2018-04,2018
89430,2018-04-29,1342,1,5.0,2018-04,2018
89431,2018-04-29,1344,1,3.0,2018-04,2018
89432,2018-04-29,1346,1,5.0,2018-04,2018
89433,2018-04-29,1351,1,4.0,2018-04,2018
89434,2018-04-29,1352,3,10.0,2018-04,2018
89435,2018-04-29,1353,1,10.0,2018-04,2018
89436,2018-04-29,1361,1,12.0,2018-04,2018
89437,2018-04-29,1362,5,7.0,2018-04,2018
89438,2018-04-29,1363,1,2.0,2018-04,2018
89439,2018-04-29,1371,1,2.0,2018-04,2018
89440,2018-04-29,1381,1,2.0,2018-04,2018
89441,2018-04-29,1383,1,8.0,2018-04,2018
89442,2018-04-29,1391,1,2.0,2018-04,2018
89443,2018-04-29,1393,2,4.0,2018-04,2018
89444,2018-04-29,1394,1,4.0,2018-04,2018
89445,2018-04-29,1402,1,1.0,2018-04,2018
89446,2018-04-29,1407,1,6.0,2018-04,2018
89447,2018-04-29,1412,10,7.0,2018-04,2018
89448,2018-04-29,1413,1,6.0,2018-04,2018
89449,2018-04-29,1431,3,17.0,2018-04,2018
89450,2018-04-29,1434,1,1.0,2018-04,2018
89451,2018-04-29,1441,1,10.0,2018-04,2018
89452,2018-04-29,1458,1,7.0,2018-04,2018
89453,2018-04-29,1469,1,11.0,2018-04,2018
89454,2018-04-29,1479,1,4.0,2018-04,2018
89455,2018-04-29,1494,2,1.0,2018-04,2018
89456,2018-04-29,1495,1,,2018-04,2018
89457,2018-04-29,1503,1,9.0,2018-04,2018
89458,2018-04-29,1511,2,,2018-04,2018
89459,2018-04-29,1516,5,5.0,2018-04,2018
89460,2018-04-29,1522,1,6.0,2018-04,2018
89461,2018-04-29,1526,2,3.0,2018-04,2018
89462,2018-04-29,1527,2,2.0,2018-04,2018
89463,2018-04-29,1535,1,7.0,2018-04,2018
89464,2018-04-29,1583,1,2.0,2018-04,2018
89465,2018-04-29,1587,1,1.0,2018-04,2018
89466,2018-04-29,1635,1,,2018-04,2018
89467,2018-04-29,1651,1,4.0,2018-04,2018
89468,2018-04-29,1668,1,1.0,2018-04,2018
89469,2018-04-29,1677,1,1.0,2018-04,2018
