,Year,Reporting_District_ID,Arrest_Count,Call_Count
4212,2020,1127,22,86.0
4213,2020,1128,57,99.0
4214,2020,1129,41,88.0
4215,2020,1132,14,41.0
4216,2020,1133,31,70.0
4217,2020,1134,44,99.0
4218,2020,1135,28,91.0
4219,2020,1136,44,140.0
4220,2020,1137,29,48.0
4221,2020,1138,42,68.0
4222,2020,1139,29,42.0
4223,2020,1141,48,157.0
4224,2020,1142,27,128.0
4225,2020,1143,13,31.0
4226,2020,1144,13,26.0
4227,2020,1145,35,76.0
4228,2020,1146,18,24.0
4229,2020,1147,25,60.0
4230,2020,1148,37,145.0
4231,2020,1149,47,89.0
4232,2020,1151,101,524.0
4233,2020,1152,24,70.0
4234,2020,1153,6,4.0
4235,2020,1157,4,2.0
4236,2020,1158,16,32.0
4237,2020,1159,8,2.0
4238,2020,1161,23,21.0
4239,2020,1162,112,560.0
4240,2020,1163,41,49.0
4241,2020,1169,15,18.0
4242,2020,1171,18,55.0
4243,2020,1172,53,177.0
4244,2020,1173,13,24.0
4245,2020,1176,25,43.0
4246,2020,1177,71,218.0
4247,2020,1178,19,30.0
4248,2020,1179,48,64.0
4249,2020,1181,93,284.0
4250,2020,1183,55,117.0
4251,2020,1184,23,50.0
4252,2020,1185,4,6.0
4253,2020,1186,11,23.0
4254,2020,1189,37,69.0
4255,2020,1195,11,12.0
4256,2020,1199,1,2.0
4257,2020,1200,1,0.0
4258,2020,1203,142,614.0
4259,2020,1204,67,181.0
4260,2020,1205,53,147.0
4261,2020,1207,57,135.0
4262,2020,1208,63,245.0
4263,2020,1209,25,43.0
4264,2020,1211,89,580.0
4265,2020,1213,99,622.0
4266,2020,1215,96,479.0
4267,2020,1218,139,682.0
4268,2020,1219,52,57.0
4269,2020,1231,27,72.0
4270,2020,1232,130,279.0
4271,2020,1233,125,545.0
4272,2020,1235,53,185.0
4273,2020,1239,183,715.0
4274,2020,1241,131,838.0
4275,2020,1242,38,108.0
4276,2020,1243,168,873.0
4277,2020,1245,171,895.0
4278,2020,1248,96,331.0
4279,2020,1249,833,2235.0
4280,2020,1251,84,454.0
4281,2020,1252,24,76.0
4282,2020,1253,94,244.0
4283,2020,1255,63,213.0
4284,2020,1256,214,940.0
4285,2020,1257,69,243.0
4286,2020,1258,305,1040.0
4287,2020,1259,137,674.0
4288,2020,1263,99,366.0
4289,2020,1265,141,592.0
4290,2020,1266,190,741.0
4291,2020,1267,233,1124.0
4292,2020,1268,211,1088.0
4293,2020,1269,196,1194.0
4294,2020,1273,115,557.0
4295,2020,1283,110,438.0
4296,2020,1293,16,14.0
4297,2020,1300,1,0.0
4298,2020,1303,102,354.0
4299,2020,1307,167,651.0
4300,2020,1309,206,1244.0
4301,2020,1311,10,14.0
4302,2020,1313,143,775.0
4303,2020,1317,154,487.0
4304,2020,1321,101,427.0
4305,2020,1322,89,161.0
4306,2020,1323,81,284.0
4307,2020,1324,69,101.0
4308,2020,1325,53,92.0
4309,2020,1326,13,13.0
4310,2020,1327,92,88.0
4311,2020,1331,170,538.0
4312,2020,1333,145,506.0
4313,2020,1341,101,295.0
4314,2020,1342,89,209.0
4315,2020,1343,98,357.0
4316,2020,1344,55,121.0
4317,2020,1345,62,133.0
4318,2020,1346,48,148.0
4319,2020,1347,92,297.0
4320,2020,1351,96,399.0
4321,2020,1352,71,362.0
4322,2020,1353,95,306.0
4323,2020,1354,23,43.0
4324,2020,1361,101,453.0
4325,2020,1362,95,277.0
4326,2020,1363,74,177.0
4327,2020,1364,55,113.0
4328,2020,1365,52,156.0
4329,2020,1367,110,359.0
4330,2020,1371,171,642.0
4331,2020,1372,108,293.0
4332,2020,1373,104,335.0
4333,2020,1375,65,153.0
4334,2020,1377,89,229.0
4335,2020,1381,61,118.0
4336,2020,1383,115,509.0
4337,2020,1385,113,368.0
4338,2020,1391,70,171.0
4339,2020,1393,116,227.0
4340,2020,1394,65,140.0
4341,2020,1395,133,341.0
4342,2020,1401,13,26.0
4343,2020,1402,24,32.0
4344,2020,1403,19,29.0
4345,2020,1405,7,2.0
4346,2020,1406,56,188.0
4347,2020,1407,37,145.0
4348,2020,1408,10,9.0
4349,2020,1409,44,124.0
4350,2020,1411,334,368.0
4351,2020,1412,404,1793.0
4352,2020,1413,120,489.0
4353,2020,1414,47,273.0
4354,2020,1415,83,352.0
4355,2020,1416,10,20.0
4356,2020,1424,14,16.0
4357,2020,1425,5,6.0
4358,2020,1426,8,4.0
4359,2020,1427,19,28.0
4360,2020,1428,14,26.0
4361,2020,1431,500,1876.0
4362,2020,1432,38,138.0
4363,2020,1433,17,53.0
4364,2020,1434,22,65.0
4365,2020,1435,28,78.0
4366,2020,1436,18,16.0
4367,2020,1437,41,109.0
4368,2020,1438,26,49.0
4369,2020,1441,119,573.0
4370,2020,1443,33,144.0
4371,2020,1444,66,356.0
4372,2020,1445,42,133.0
4373,2020,1446,32,105.0
4374,2020,1449,12,24.0
4375,2020,1451,38,12.0
4376,2020,1452,78,215.0
4377,2020,1453,23,51.0
4378,2020,1454,52,253.0
4379,2020,1455,27,70.0
4380,2020,1456,31,65.0
4381,2020,1457,81,168.0
4382,2020,1458,37,67.0
4383,2020,1459,9,10.0
4384,2020,1462,11,4.0
4385,2020,1463,21,51.0
4386,2020,1464,22,57.0
4387,2020,1465,40,123.0
4388,2020,1466,13,32.0
4389,2020,1467,36,36.0
4390,2020,1468,15,19.0
4391,2020,1469,36,154.0
4392,2020,1471,8,4.0
4393,2020,1472,19,69.0
4394,2020,1473,10,23.0
4395,2020,1474,17,25.0
4396,2020,1475,8,13.0
4397,2020,1476,1,2.0
4398,2020,1477,23,12.0
4399,2020,1479,22,41.0
4400,2020,1483,20,79.0
4401,2020,1484,5,3.0
4402,2020,1485,12,41.0
4403,2020,1486,6,1.0
4404,2020,1487,28,45.0
4405,2020,1488,83,206.0
4406,2020,1489,40,75.0
4407,2020,1491,4,8.0
4408,2020,1492,3,0.0
4409,2020,1493,2,1.0
4410,2020,1494,1126,725.0
4411,2020,1495,17,6.0
4412,2020,1496,65,70.0
4413,2020,1497,23,28.0
4414,2020,1498,6,0.0
4415,2020,1499,44,23.0
4416,2020,1501,55,109.0
4417,2020,1502,49,66.0
4418,2020,1503,87,298.0
4419,2020,1504,80,239.0
4420,2020,1505,138,232.0
4421,2020,1506,63,110.0
4422,2020,1508,9,7.0
4423,2020,1509,25,35.0
4424,2020,1511,48,128.0
4425,2020,1512,61,100.0
4426,2020,1513,89,214.0
4427,2020,1514,38,81.0
4428,2020,1515,71,182.0
4429,2020,1516,53,130.0
4430,2020,1517,82,187.0
4431,2020,1519,67,235.0
4432,2020,1521,56,118.0
4433,2020,1522,43,84.0
4434,2020,1523,44,67.0
4435,2020,1524,78,108.0
4436,2020,1525,92,308.0
4437,2020,1526,119,555.0
4438,2020,1527,77,164.0
4439,2020,1529,58,92.0
4440,2020,1531,18,47.0
4441,2020,1532,60,215.0
4442,2020,1533,20,23.0
4443,2020,1534,1,0.0
4444,2020,1535,118,343.0
4445,2020,1536,2,0.0
4446,2020,1538,60,189.0
4447,2020,1539,54,146.0
4448,2020,1541,9,10.0
4449,2020,1543,35,121.0
4450,2020,1544,16,29.0
4451,2020,1545,40,104.0
4452,2020,1546,25,31.0
4453,2020,1547,158,382.0
4454,2020,1548,108,589.0
4455,2020,1549,95,289.0
4456,2020,1551,9,3.0
4457,2020,1553,20,34.0
4458,2020,1555,126,747.0
4459,2020,1557,64,203.0
4460,2020,1559,12,17.0
4461,2020,1562,13,37.0
4462,2020,1563,17,23.0
4463,2020,1565,31,11.0
4464,2020,1566,41,109.0
4465,2020,1567,33,58.0
4466,2020,1569,13,31.0
4467,2020,1581,30,42.0
4468,2020,1583,37,105.0
4469,2020,1585,58,229.0
4470,2020,1586,41,62.0
4471,2020,1587,18,13.0
4472,2020,1588,2,1.0
4473,2020,1589,11,12.0
4474,2020,1591,118,467.0
4475,2020,1595,21,41.0
4476,2020,1596,27,65.0
4477,2020,1599,36,124.0
4478,2020,1600,2,0.0
4479,2020,1601,72,210.0
4480,2020,1602,96,401.0
4481,2020,1603,1,0.0
4482,2020,1605,17,35.0
4483,2020,1606,21,35.0
4484,2020,1608,11,12.0
4485,2020,1611,85,106.0
4486,2020,1612,109,363.0
4487,2020,1613,38,89.0
4488,2020,1614,1,1.0
4489,2020,1615,26,50.0
4490,2020,1617,37,123.0
4491,2020,1618,5,6.0
4492,2020,1619,10,18.0
4493,2020,1621,139,491.0
4494,2020,1622,91,301.0
4495,2020,1623,61,196.0
4496,2020,1627,1,0.0
4497,2020,1633,45,105.0
4498,2020,1634,16,13.0
4499,2020,1635,12,7.0
4500,2020,1636,32,12.0
4501,2020,1637,35,114.0
4502,2020,1638,24,44.0
4503,2020,1639,3,5.0
4504,2020,1641,56,140.0
4505,2020,1642,27,33.0
4506,2020,1643,41,92.0
4507,2020,1645,27,54.0
4508,2020,1649,1,0.0
4509,2020,1651,66,228.0
4510,2020,1653,86,199.0
4511,2020,1654,85,303.0
4512,2020,1655,23,52.0
4513,2020,1656,40,105.0
4514,2020,1657,55,108.0
4515,2020,1658,19,38.0
4516,2020,1659,13,38.0
4517,2020,1661,8,6.0
4518,2020,1663,89,331.0
4519,2020,1664,41,63.0
4520,2020,1665,23,34.0
4521,2020,1667,13,19.0
4522,2020,1668,23,62.0
4523,2020,1672,51,47.0
4524,2020,1673,3,1.0
4525,2020,1675,100,371.0
4526,2020,1676,42,119.0
4527,2020,1677,14,22.0
4528,2020,1678,5,6.0
4529,2020,1679,1,3.0
4530,2020,1681,76,260.0
4531,2020,1682,7,5.0
4532,2020,1683,1,0.0
4533,2020,1684,106,455.0
4534,2020,1685,49,111.0
4535,2020,1687,121,367.0
4536,2020,1689,46,38.0
4537,2020,1691,12,14.0
4538,2020,1693,21,40.0
4539,2020,1694,1,0.0
4540,2020,1695,31,85.0
4541,2020,1698,39,101.0
4542,2020,1699,7,8.0
4543,2020,1701,42,140.0
4544,2020,1703,14,18.0
4545,2020,1705,9,14.0
4546,2020,1706,2,0.0
4547,2020,1707,3,2.0
4548,2020,1708,22,51.0
4549,2020,1709,11,9.0
4550,2020,1712,3,2.0
4551,2020,1713,3,4.0
4552,2020,1714,104,34.0
4553,2020,1715,46,56.0
4554,2020,1716,10,17.0
4555,2020,1717,14,9.0
4556,2020,1718,10,14.0
4557,2020,1719,1,0.0
4558,2020,1721,18,48.0
4559,2020,1722,40,107.0
4560,2020,1723,43,151.0
4561,2020,1725,7,10.0
4562,2020,1727,14,22.0
4563,2020,1728,8,15.0
4564,2020,1729,24,56.0
4565,2020,1735,38,93.0
4566,2020,1737,49,80.0
4567,2020,1738,15,17.0
4568,2020,1739,14,18.0
4569,2020,1743,7,10.0
4570,2020,1745,42,151.0
4571,2020,1747,53,108.0
4572,2020,1749,21,44.0
4573,2020,1751,24,59.0
4574,2020,1752,56,161.0
4575,2020,1753,20,35.0
4576,2020,1754,33,51.0
4577,2020,1755,4,6.0
4578,2020,1756,31,61.0
4579,2020,1757,22,30.0
4580,2020,1758,11,17.0
4581,2020,1759,9,8.0
4582,2020,1761,32,127.0
4583,2020,1762,35,97.0
4584,2020,1763,2,3.0
4585,2020,1764,214,749.0
4586,2020,1765,4,5.0
4587,2020,1766,3,1.0
4588,2020,1767,25,73.0
4589,2020,1768,4,4.0
4590,2020,1771,21,25.0
4591,2020,1772,10,4.0
4592,2020,1773,6,3.0
4593,2020,1774,5,2.0
4594,2020,1775,15,31.0
4595,2020,1776,9,13.0
4596,2020,1777,14,26.0
4597,2020,1778,1,1.0
4598,2020,1779,24,37.0
4599,2020,1781,47,180.0
4600,2020,1782,46,126.0
4601,2020,1783,16,36.0
4602,2020,1785,75,192.0
4603,2020,1787,13,25.0
4604,2020,1788,17,29.0
4605,2020,1791,54,194.0
4606,2020,1792,25,61.0
4607,2020,1793,55,126.0
4608,2020,1794,69,255.0
4609,2020,1795,29,88.0
4610,2020,1796,16,28.0
4611,2020,1797,60,130.0
4612,2020,1798,21,27.0
4613,2020,1799,28,59.0
4614,2020,1801,245,1223.0
4615,2020,1802,289,1434.0
4616,2020,1803,52,95.0
4617,2020,1804,80,272.0
4618,2020,1805,38,110.0
4619,2020,1806,76,244.0
4620,2020,1821,159,845.0
4621,2020,1822,282,1630.0
4622,2020,1823,123,637.0
4623,2020,1824,141,802.0
4624,2020,1826,91,419.0
4625,2020,1827,91,384.0
4626,2020,1829,84,166.0
4627,2020,1831,59,213.0
4628,2020,1832,131,414.0
4629,2020,1834,71,228.0
4630,2020,1835,20,33.0
4631,2020,1836,42,117.0
4632,2020,1837,117,582.0
4633,2020,1838,22,47.0
4634,2020,1839,42,88.0
4635,2020,1841,182,846.0
4636,2020,1842,162,929.0
4637,2020,1844,135,698.0
4638,2020,1846,137,522.0
4639,2020,1849,124,532.0
4640,2020,1851,30,60.0
4641,2020,1861,68,141.0
4642,2020,1862,123,375.0
4643,2020,1863,54,149.0
4644,2020,1864,40,89.0
4645,2020,1871,38,106.0
4646,2020,1881,39,101.0
4647,2020,1891,20,40.0
4648,2020,1901,49,89.0
4649,2020,1902,53,193.0
4650,2020,1903,8,7.0
4651,2020,1904,22,39.0
4652,2020,1905,35,43.0
4653,2020,1906,21,50.0
4654,2020,1907,31,75.0
4655,2020,1908,19,39.0
4656,2020,1909,24,19.0
4657,2020,1911,31,43.0
4658,2020,1912,17,26.0
4659,2020,1913,65,242.0
4660,2020,1915,43,107.0
4661,2020,1916,58,132.0
4662,2020,1917,38,102.0
4663,2020,1918,72,244.0
4664,2020,1919,9,12.0
4665,2020,1921,74,297.0
4666,2020,1922,1,0.0
4667,2020,1924,84,326.0
4668,2020,1925,26,75.0
4669,2020,1931,18,17.0
4670,2020,1934,33,23.0
4671,2020,1935,18,27.0
4672,2020,1936,17,26.0
4673,2020,1941,62,88.0
4674,2020,1942,1,0.0
4675,2020,1943,31,75.0
4676,2020,1944,27,63.0
4677,2020,1945,14,15.0
4678,2020,1951,85,155.0
4679,2020,1952,49,36.0
4680,2020,1954,31,82.0
4681,2020,1955,12,17.0
4682,2020,1956,8,11.0
4683,2020,1958,91,244.0
4684,2020,1959,47,126.0
4685,2020,1961,136,444.0
4686,2020,1962,110,200.0
4687,2020,1963,93,185.0
4688,2020,1964,87,221.0
4689,2020,1966,58,121.0
4690,2020,1967,55,166.0
4691,2020,1969,48,104.0
4692,2020,1971,56,134.0
4693,2020,1972,40,90.0
4694,2020,1974,58,168.0
4695,2020,1975,27,15.0
4696,2020,1977,44,132.0
4697,2020,1979,6,5.0
4698,2020,1981,171,583.0
4699,2020,1982,161,300.0
4700,2020,1983,130,336.0
4701,2020,1984,153,609.0
4702,2020,1985,180,845.0
4703,2020,1986,1,0.0
4704,2020,1987,66,159.0
4705,2020,1988,57,84.0
4706,2020,1989,21,40.0
4707,2020,1991,68,172.0
4708,2020,1993,58,109.0
4709,2020,1994,77,185.0
4710,2020,1995,98,165.0
4711,2020,1996,1,0.0
4712,2020,1998,79,260.0
4713,2020,1999,62,161.0
4714,2020,2000,2,0.0
4715,2020,2001,19,51.0
4716,2020,2002,101,198.0
4717,2020,2004,49,80.0
4718,2020,2005,35,92.0
4719,2020,2011,32,81.0
4720,2020,2013,34,70.0
4721,2020,2014,48,90.0
4722,2020,2015,51,143.0
4723,2020,2016,35,84.0
4724,2020,2017,47,144.0
4725,2020,2019,154,402.0
4726,2020,2021,41,106.0
4727,2020,2022,58,250.0
4728,2020,2023,38,73.0
4729,2020,2024,74,335.0
4730,2020,2025,15,34.0
4731,2020,2026,84,240.0
4732,2020,2027,105,659.0
4733,2020,2029,142,749.0
4734,2020,2031,58,174.0
4735,2020,2033,101,340.0
4736,2020,2034,50,133.0
4737,2020,2035,25,49.0
4738,2020,2036,43,150.0
4739,2020,2038,39,87.0
4740,2020,2039,58,139.0
4741,2020,2041,27,44.0
4742,2020,2042,33,52.0
4743,2020,2044,30,59.0
4744,2020,2045,24,40.0
4745,2020,2046,28,60.0
4746,2020,2049,51,87.0
4747,2020,2053,48,79.0
4748,2020,2054,32,68.0
4749,2020,2055,65,126.0
4750,2020,2056,54,177.0
4751,2020,2058,47,113.0
4752,2020,2062,129,363.0
4753,2020,2063,41,68.0
4754,2020,2064,29,54.0
4755,2020,2069,118,325.0
4756,2020,2071,58,186.0
4757,2020,2073,40,39.0
4758,2020,2074,57,125.0
4759,2020,2076,75,222.0
4760,2020,2079,67,191.0
4761,2020,2081,60,165.0
4762,2020,2083,39,37.0
4763,2020,2088,57,146.0
4764,2020,2091,14,9.0
4765,2020,2093,28,29.0
4766,2020,2097,48,76.0
4767,2020,2099,26,45.0
4768,2020,2101,3,4.0
4769,2020,2102,11,18.0
4770,2020,2103,25,68.0
4771,2020,2104,18,43.0
4772,2020,2105,77,207.0
4773,2020,2106,5,6.0
4774,2020,2107,55,144.0
4775,2020,2111,12,28.0
4776,2020,2113,16,26.0
4777,2020,2114,28,37.0
4778,2020,2115,50,101.0
4779,2020,2118,47,100.0
4780,2020,2125,19,47.0
4781,2020,2126,87,208.0
4782,2020,2128,51,110.0
4783,2020,2129,24,43.0
4784,2020,2131,1,1.0
4785,2020,2132,3,7.0
4786,2020,2133,21,57.0
4787,2020,2134,100,307.0
4788,2020,2136,178,685.0
4789,2020,2137,148,253.0
4790,2020,2138,65,102.0
4791,2020,2139,93,255.0
4792,2020,2141,24,52.0
4793,2020,2142,20,47.0
4794,2020,2143,96,356.0
4795,2020,2144,61,122.0
4796,2020,2145,29,89.0
4797,2020,2146,242,738.0
4798,2020,2147,125,266.0
4799,2020,2148,125,243.0
4800,2020,2149,27,63.0
4801,2020,2155,21,61.0
4802,2020,2156,144,511.0
4803,2020,2157,167,605.0
4804,2020,2158,60,213.0
4805,2020,2159,12,15.0
4806,2020,2161,6,9.0
4807,2020,2162,5,6.0
4808,2020,2169,24,27.0
4809,2020,2172,8,17.0
4810,2020,2173,25,39.0
4811,2020,2175,48,227.0
4812,2020,2177,86,285.0
4813,2020,2183,18,53.0
4814,2020,2185,38,123.0
4815,2020,2187,102,414.0
4816,2020,2189,123,512.0
4817,2020,2196,9,15.0
4818,2020,2197,3,2.0
4819,2020,2198,2,2.0
4820,2021,100,1,0.0
4821,2021,101,52,109.0
4822,2021,105,17,22.0
4823,2021,109,17,1.0
4824,2021,111,175,1386.0
4825,2021,112,26,37.0
4826,2021,118,31,49.0
4827,2021,119,267,1257.0
4828,2021,121,26,45.0
4829,2021,122,22,20.0
4830,2021,123,45,52.0
4831,2021,124,61,227.0
4832,2021,127,302,243.0
4833,2021,128,50,118.0
4834,2021,129,34,45.0
4835,2021,131,13,18.0
4836,2021,132,25,75.0
4837,2021,133,10,13.0
4838,2021,134,11,23.0
4839,2021,135,56,151.0
4840,2021,138,97,418.0
4841,2021,139,39,101.0
4842,2021,141,16,40.0
4843,2021,142,79,235.0
4844,2021,143,21,55.0
4845,2021,144,16,39.0
4846,2021,145,40,99.0
4847,2021,146,31,48.0
4848,2021,147,44,101.0
4849,2021,148,61,177.0
4850,2021,151,29,81.0
4851,2021,152,120,628.0
4852,2021,153,105,610.0
4853,2021,154,68,297.0
4854,2021,155,130,422.0
4855,2021,156,140,745.0
4856,2021,157,168,636.0
4857,2021,158,147,648.0
4858,2021,159,56,169.0
4859,2021,161,69,203.0
4860,2021,162,219,1379.0
4861,2021,163,66,159.0
4862,2021,164,61,175.0
4863,2021,165,63,127.0
4864,2021,166,73,249.0
4865,2021,171,88,163.0
4866,2021,174,37,94.0
4867,2021,176,97,228.0
4868,2021,181,21,27.0
4869,2021,182,139,897.0
4870,2021,185,166,579.0
4871,2021,191,60,74.0
4872,2021,192,165,942.0
4873,2021,195,153,496.0
4874,2021,201,94,394.0
4875,2021,202,54,114.0
4876,2021,203,35,66.0
4877,2021,204,22,91.0
4878,2021,205,40,113.0
4879,2021,211,51,120.0
4880,2021,212,109,441.0
4881,2021,214,1,0.0
4882,2021,215,56,144.0
4883,2021,216,49,184.0
4884,2021,217,54,122.0
4885,2021,218,262,169.0
4886,2021,219,52,158.0
4887,2021,221,42,117.0
4888,2021,224,2,0.0
4889,2021,225,1,0.0
4890,2021,231,40,116.0
4891,2021,233,54,175.0
4892,2021,235,58,217.0
4893,2021,236,80,300.0
4894,2021,237,130,534.0
4895,2021,238,25,38.0
4896,2021,239,9,8.0
4897,2021,241,17,36.0
4898,2021,243,1,0.0
4899,2021,245,828,2321.0
4900,2021,246,358,940.0
4901,2021,247,78,194.0
4902,2021,248,71,175.0
4903,2021,249,93,351.0
4904,2021,251,61,187.0
4905,2021,252,1,0.0
4906,2021,256,166,378.0
4907,2021,257,158,608.0
4908,2021,261,63,175.0
4909,2021,265,136,321.0
4910,2021,266,139,209.0
4911,2021,269,118,633.0
4912,2021,271,69,202.0
4913,2021,275,111,238.0
4914,2021,277,1,0.0
4915,2021,279,32,63.0
4916,2021,281,31,79.0
4917,2021,282,1,0.0
4918,2021,285,57,86.0
4919,2021,286,1,0.0
4920,2021,289,39,47.0
4921,2021,291,56,121.0
4922,2021,292,10,10.0
4923,2021,295,88,123.0
4924,2021,296,2,0.0
4925,2021,299,69,141.0
4926,2021,300,1,0.0
4927,2021,301,11,22.0
4928,2021,303,16,10.0
4929,2021,305,34,49.0
4930,2021,307,20,20.0
4931,2021,308,57,128.0
4932,2021,309,27,5.0
4933,2021,311,44,199.0
4934,2021,312,52,151.0
4935,2021,313,12,8.0
4936,2021,314,66,248.0
4937,2021,315,61,146.0
4938,2021,316,75,118.0
4939,2021,317,94,276.0
4940,2021,318,44,63.0
4941,2021,319,45,98.0
4942,2021,321,31,146.0
4943,2021,325,40,45.0
4944,2021,326,73,178.0
4945,2021,327,25,28.0
4946,2021,328,78,169.0
4947,2021,329,64,90.0
4948,2021,331,52,92.0
4949,2021,332,16,26.0
4950,2021,333,68,182.0
4951,2021,334,93,237.0
4952,2021,335,25,74.0
4953,2021,336,49,115.0
4954,2021,337,46,77.0
4955,2021,338,46,68.0
4956,2021,341,28,82.0
4957,2021,343,9,9.0
4958,2021,351,7,8.0
4959,2021,353,46,93.0
4960,2021,354,28,54.0
4961,2021,355,72,196.0
4962,2021,356,81,327.0
4963,2021,357,100,267.0
4964,2021,358,41,17.0
4965,2021,359,73,110.0
4966,2021,361,93,339.0
4967,2021,362,71,334.0
4968,2021,363,174,1024.0
4969,2021,373,36,71.0
4970,2021,374,35,95.0
4971,2021,375,110,489.0
4972,2021,376,154,501.0
4973,2021,377,59,156.0
4974,2021,378,85,98.0
4975,2021,379,53,118.0
4976,2021,391,21,51.0
4977,2021,392,87,394.0
4978,2021,393,85,304.0
4979,2021,394,42,104.0
4980,2021,395,246,972.0
4981,2021,396,112,370.0
4982,2021,397,139,578.0
4983,2021,398,86,198.0
4984,2021,399,115,135.0
4985,2021,400,1,0.0
4986,2021,401,20,16.0
4987,2021,402,8,16.0
4988,2021,403,17,18.0
4989,2021,404,16,15.0
4990,2021,406,7,8.0
4991,2021,407,29,81.0
4992,2021,408,16,34.0
4993,2021,409,33,76.0
4994,2021,411,57,110.0
4995,2021,412,58,228.0
4996,2021,413,7,5.0
4997,2021,414,2,2.0
4998,2021,415,31,84.0
4999,2021,416,8,18.0
5000,2021,417,10,26.0
5001,2021,418,11,14.0
5002,2021,421,46,128.0
5003,2021,422,50,122.0
5004,2021,423,73,212.0
5005,2021,424,75,208.0
5006,2021,426,53,65.0
5007,2021,427,38,91.0
5008,2021,428,14,18.0
5009,2021,429,34,90.0
5010,2021,437,44,108.0
5011,2021,438,50,141.0
5012,2021,439,30,89.0
5013,2021,441,25,25.0
5014,2021,442,23,48.0
5015,2021,443,49,124.0
5016,2021,445,12,8.0
5017,2021,448,38,86.0
5018,2021,449,40,86.0
5019,2021,451,80,179.0
5020,2021,452,9,8.0
5021,2021,453,46,159.0
5022,2021,454,23,49.0
5023,2021,455,71,182.0
5024,2021,456,35,69.0
5025,2021,457,45,111.0
5026,2021,459,28,59.0
5027,2021,461,24,61.0
5028,2021,462,16,36.0
5029,2021,463,56,103.0
5030,2021,464,114,383.0
5031,2021,465,13,21.0
5032,2021,466,50,147.0
5033,2021,467,52,153.0
5034,2021,468,22,45.0
5035,2021,469,29,46.0
5036,2021,471,33,53.0
5037,2021,473,65,182.0
5038,2021,477,44,101.0
5039,2021,478,42,185.0
5040,2021,479,41,111.0
5041,2021,483,5,0.0
5042,2021,487,18,20.0
5043,2021,488,21,33.0
5044,2021,489,30,65.0
5045,2021,491,45,82.0
5046,2021,497,130,529.0
5047,2021,499,53,124.0
5048,2021,501,24,59.0
5049,2021,502,1,1.0
5050,2021,503,49,129.0
5051,2021,504,66,268.0
5052,2021,505,4,12.0
5053,2021,506,31,106.0
5054,2021,507,23,87.0
5055,2021,508,8,9.0
5056,2021,509,31,82.0
5057,2021,511,43,113.0
5058,2021,512,11,11.0
5059,2021,513,47,168.0
5060,2021,514,80,314.0
5061,2021,515,47,159.0
5062,2021,516,43,119.0
5063,2021,517,38,103.0
5064,2021,518,30,48.0
5065,2021,519,42,115.0
5066,2021,521,26,68.0
5067,2021,522,41,120.0
5068,2021,523,50,47.0
5069,2021,524,38,76.0
5070,2021,525,82,254.0
5071,2021,526,95,303.0
5072,2021,527,14,2.0
5073,2021,528,43,84.0
5074,2021,529,187,809.0
5075,2021,531,22,57.0
5076,2021,532,39,80.0
5077,2021,541,28,66.0
5078,2021,551,23,65.0
5079,2021,555,36,99.0
5080,2021,557,80,405.0
5081,2021,558,47,121.0
5082,2021,559,7,3.0
5083,2021,561,6,8.0
5084,2021,562,13,25.0
5085,2021,563,112,638.0
5086,2021,564,96,359.0
5087,2021,565,39,116.0
5088,2021,566,115,434.0
5089,2021,567,48,140.0
5090,2021,569,17,3.0
5091,2021,581,9,25.0
5092,2021,583,9,16.0
5093,2021,584,14,26.0
5094,2021,585,72,289.0
5095,2021,587,99,99.0
5096,2021,589,13,10.0
5097,2021,615,44,90.0
5098,2021,621,6,14.0
5099,2021,622,55,278.0
5100,2021,625,60,245.0
5101,2021,626,35,88.0
5102,2021,627,9,14.0
5103,2021,628,38,122.0
5104,2021,629,21,63.0
5105,2021,631,8,29.0
5106,2021,632,55,321.0
5107,2021,635,49,79.0
5108,2021,636,341,2751.0
5109,2021,637,96,382.0
5110,2021,638,96,371.0
5111,2021,639,66,211.0
5112,2021,642,49,140.0
5113,2021,643,145,1014.0
5114,2021,644,80,323.0
5115,2021,645,558,3515.0
5116,2021,646,359,2215.0
5117,2021,647,205,1092.0
5118,2021,648,135,700.0
5119,2021,649,64,175.0
5120,2021,656,65,241.0
5121,2021,657,73,265.0
5122,2021,659,84,171.0
5123,2021,663,103,569.0
5124,2021,665,7,0.0
5125,2021,666,313,1850.0
5126,2021,667,99,214.0
5127,2021,668,161,474.0
5128,2021,669,88,228.0
5129,2021,671,1,0.0
5130,2021,676,64,153.0
5131,2021,677,68,158.0
5132,2021,678,116,337.0
5133,2021,679,51,80.0
5134,2021,699,1,0.0
5135,2021,701,53,331.0
5136,2021,702,102,622.0
5137,2021,705,36,129.0
5138,2021,706,28,98.0
5139,2021,711,43,262.0
5140,2021,713,16,43.0
5141,2021,714,2,3.0
5142,2021,715,10,20.0
5143,2021,716,1,0.0
5144,2021,717,14,31.0
5145,2021,718,1,0.0
5146,2021,719,19,51.0
5147,2021,721,89,602.0
5148,2021,722,62,279.0
5149,2021,723,31,140.0
5150,2021,724,55,164.0
5151,2021,725,5,10.0
5152,2021,726,11,50.0
5153,2021,727,18,41.0
5154,2021,729,7,18.0
5155,2021,732,20,94.0
5156,2021,733,7,15.0
5157,2021,734,32,148.0
5158,2021,735,26,91.0
5159,2021,736,12,20.0
5160,2021,737,25,38.0
5161,2021,738,11,30.0
5162,2021,739,9,12.0
5163,2021,742,12,13.0
